Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)   |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  3,913   99%  |              0  |      374  |
|  Run.runBenchmark()                                                                                                                                                        |  3,881   99%  |          < 0.1  |      373  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  3,871   99%  |              0  |      372  |
|  Run.measure(Benchmark)                                                                                                                                                    |  3,871   99%  |          < 0.1  |      372  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                         |  3,824   97%  |              0  |      366  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                      |  2,522   64%  |          1,547  |      243  |
|  deltablue.Planner.chainTest(int)                                                                                                                                          |  2,093   53%  |              6  |      202  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                     |  1,722   44%  |          < 0.1  |      163  |
|  deltablue.Plan.execute()                                                                                                                                                  |  1,646   42%  |              0  |      156  |
|  deltablue.Planner.change(Variable, int)                                                                                                                                   |  1,337   34%  |          < 0.1  |      127  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                        |    932   24%  |            108  |       94  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                      |    932   24%  |              0  |       94  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                       |    835   21%  |          < 0.1  |       84  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                                   |    725   18%  |          < 0.1  |       67  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                                   |    699   18%  |            184  |       70  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                                   |    696   18%  |          < 0.1  |       64  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                         |    609   16%  |          < 0.1  |       61  |
|  deltablue.Plan$$Lambda$27.0x00000008000ccd88.apply(Object)                                                                                                                |    529   13%  |             83  |       44  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                           |    482   12%  |             42  |       43  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                       |    445   11%  |            117  |       37  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                                        |    316    8%  |              0  |       31  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                          |    310    8%  |              0  |       32  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                          |    299    8%  |              0  |       29  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                                             |    292    7%  |              0  |       27  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                      |    283    7%  |              0  |       26  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                        |    283    7%  |             59  |       26  |
|  som.Vector.<init>(int)                                                                                                                                                    |    243    6%  |            243  |       25  |
|  som.Vector.append(Object)                                                                                                                                                 |    242    6%  |            242  |       24  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                                           |    196    5%  |              0  |       18  |
|  deltablue.EqualityConstraint.execute()                                                                                                                                    |    192    5%  |            119  |       13  |
|  deltablue.Planner$$Lambda$48.0x00000008000cd620.apply(Object)                                                                                                             |    190    5%  |             29  |       18  |
|  deltablue.Planner.lambda$constraintsConsuming$3(AbstractConstraint, ForEachInterface, AbstractConstraint)                                                                 |    160    4%  |             19  |       15  |
|  deltablue.Planner.lambda$chainTest$7(int)                                                                                                                                 |    158    4%  |              0  |       16  |
|  deltablue.Planner$$Lambda$12.0x00000008000c66a0.apply(int)                                                                                                                |    158    4%  |              0  |       16  |
|  deltablue.Variable.<init>()                                                                                                                                               |    158    4%  |              9  |       16  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                |    158    4%  |              0  |       16  |
|  deltablue.ScaleConstraint.execute()                                                                                                                                       |    155    4%  |            145  |       15  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                                          |    146    4%  |              0  |       15  |
|  deltablue.Planner$$Lambda$52.0x00000008000cdae0.apply(Object)                                                                                                             |    146    4%  |              0  |       15  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                            |    136    3%  |          < 0.1  |       14  |
|  deltablue.Planner.lambda$removePropagateFrom$5(Vector, AbstractConstraint)                                                                                                |    110    3%  |          < 0.1  |       10  |
|  deltablue.Planner$$Lambda$47.0x00000008000cd3f8.apply(Object)                                                                                                             |    110    3%  |              0  |       10  |
|  deltablue.BinaryConstraint.isSatisfied()                                                                                                                                  |     98    2%  |             98  |       10  |
|  deltablue.UnaryConstraint.removeFromGraph()                                                                                                                               |     97    2%  |              0  |        9  |
|  deltablue.Variable.removeConstraint(AbstractConstraint)                                                                                                                   |     97    2%  |              9  |        9  |
|  som.Vector.remove(Object)                                                                                                                                                 |     87    2%  |              0  |        8  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                                         |     86    2%  |             29  |        7  |
|  deltablue.Variable.getValue()                                                                                                                                             |     82    2%  |             82  |        2  |
|  deltablue.BinaryConstraint.getOutput()                                                                                                                                    |     78    2%  |             78  |        8  |
|  deltablue.ScaleConstraint.recalculate()                                                                                                                                   |     75    2%  |              9  |        7  |
|  deltablue.BinaryConstraint.chooseMethod(int)                                                                                                                              |     74    2%  |             44  |        8  |
|  deltablue.BinaryConstraint.recalculate()                                                                                                                                  |     71    2%  |             25  |        8  |
|  som.Vector.with(Object)                                                                                                                                                   |     68    2%  |              0  |        7  |
|  deltablue.Strength.of(Strength$Sym)                                                                                                                                       |     56    1%  |              0  |        4  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                                  |     56    1%  |             28  |        4  |
|  deltablue.Variable.getWalkStrength()                                                                                                                                      |     55    1%  |             55  |        5  |
|  deltablue.BinaryConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                              |     49    1%  |             19  |        5  |
|  deltablue.Variable.addConstraint(AbstractConstraint)                                                                                                                      |     49    1%  |             19  |        5  |
|  Run.printResult(long)                                                                                                                                                     |     47    1%  |          < 0.1  |        6  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object, Object) DirectMethodHandle$Holder                                                             |     45    1%  |              9  |        2  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object) Invokers$Holder                                                                               |     45    1%  |              0  |        2  |
|  som.Vector.<init>()                                                                                                                                                       |     44    1%  |              0  |        5  |
|  deltablue.Planner.lambda$addConstraintsConsumingTo$2(AbstractConstraint, Vector, AbstractConstraint)                                                                      |     39    1%  |              9  |        4  |
|  deltablue.Planner$$Lambda$19.0x00000008000cc000.apply(Object)                                                                                                             |     39    1%  |              0  |        4  |
|  deltablue.Planner$$Lambda$46.0x00000008000cd1d0.apply(Object)                                                                                                             |     39    1%  |              9  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                  |     39    1%  |              0  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                         |     39    1%  |              0  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                 |     39    1%  |              0  |        3  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                           |     39    1%  |              0  |        3  |
