Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  46,277   99%  |              0  |    4,668  |
|  Run.runBenchmark()                                                                                                                                                   |  46,277   99%  |              0  |    4,668  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  46,239   99%  |              0  |    4,666  |
|  Run.measure(Benchmark)                                                                                                                                               |  46,239   99%  |              0  |    4,666  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  46,183   99%  |          < 0.1  |    4,661  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  46,164   99%  |              9  |    4,659  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,438   66%  |            828  |    3,068  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,786   60%  |             59  |    2,815  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,607   60%  |          5,565  |    2,797  |
|  som.Set.add(Object)                                                                                                                                                  |  18,485   40%  |          < 0.1  |    1,856  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,298   39%  |          < 0.1  |    1,836  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,248   39%  |             68  |    1,830  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,188   39%  |            990  |    1,825  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,904   39%  |          < 0.1  |    1,797  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  17,868   39%  |            350  |    1,793  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,631   38%  |            119  |    1,769  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,518   38%  |             67  |    1,758  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,511   38%  |              0  |    1,757  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,191   37%  |         17,191  |    1,725  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,191   37%  |              0  |    1,725  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   9,051   20%  |              0  |      923  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   5,063   11%  |             19  |      515  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   4,782   10%  |            162  |      480  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,620   10%  |            116  |      463  |
|  havlak.HavlakLoopFinder$$Lambda$14.0x00000008000c5c70.apply(Object)                                                                                                  |   4,118    9%  |            102  |      414  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,016    9%  |          3,336  |      403  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,634    8%  |              0  |      374  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   3,234    7%  |              0  |      334  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   3,204    7%  |             83  |      331  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   3,120    7%  |          2,338  |      321  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   3,013    7%  |          2,713  |      306  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   2,273    5%  |            680  |      230  |
|  som.Vector.append(Object)                                                                                                                                            |   1,986    4%  |          1,795  |      201  |
|  havlak.HavlakLoopFinder$$Lambda$12.0x00000008000c5a48.apply(Object)                                                                                                  |   1,890    4%  |             59  |      193  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                            |   1,830    4%  |          1,028  |      187  |
|  som.Vector.<init>(int)                                                                                                                                               |   1,668    4%  |          1,638  |      171  |
|  som.Vector.<init>()                                                                                                                                                  |   1,587    3%  |            182  |      163  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   1,322    3%  |              0  |      133  |
|  havlak.HavlakLoopFinder$$Lambda$25.0x00000008000cd118.apply(Object)                                                                                                  |   1,267    3%  |            216  |      127  |
|  havlak.HavlakLoopFinder$$Lambda$18.0x00000008000cc428.apply(Object)                                                                                                  |   1,232    3%  |            801  |      123  |
|  som.Vector.removeAll()                                                                                                                                               |   1,157    2%  |          1,157  |      113  |
|  som.Set.<init>()                                                                                                                                                     |   1,068    2%  |             19  |      108  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                   |   1,050    2%  |            106  |      105  |
|  som.Set.<init>(int)                                                                                                                                                  |   1,048    2%  |            785  |      106  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   1,029    2%  |            363  |      104  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   1,027    2%  |            346  |      106  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |     836    2%  |             70  |       86  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |     724    2%  |            106  |       75  |
|  som.IdentitySet.<init>()                                                                                                                                             |     465    1%  |             32  |       48  |
|  som.Dictionary.resize()                                                                                                                                              |     431    1%  |             84  |       43  |
|  havlak.HavlakLoopFinder.lambda$stepD$6(int, Vector, Integer)                                                                                                         |     430    1%  |             19  |       42  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |     413    1%  |              0  |       42  |
|  som.Set.contains(Object)                                                                                                                                             |     411    1%  |              0  |       41  |
