Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                        Method                                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                              |  45,585   99%  |              0  |    4,606  |
|  Run.runBenchmark()                                                                                                                                                                  |  45,585   99%  |          < 0.1  |    4,606  |
|  Run.doRuns(Benchmark)                                                                                                                                                               |  45,554   99%  |              0  |    4,603  |
|  Run.measure(Benchmark)                                                                                                                                                              |  45,554   99%  |              0  |    4,603  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                                      |  45,536   99%  |              9  |    4,601  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                                  |  45,518   99%  |          < 0.1  |    4,599  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                |  29,916   65%  |          1,283  |    3,001  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                                  |  26,891   59%  |             19  |    2,738  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                                 |  26,732   58%  |          5,201  |    2,722  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                                   |  18,552   41%  |          < 0.1  |    1,852  |
|  som.Set.add(Object)                                                                                                                                                                 |  18,409   40%  |          < 0.1  |    1,838  |
|  som.Set.hasSome(TestInterface)                                                                                                                                                      |  18,079   40%  |             50  |    1,805  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                                   |  18,031   39%  |            938  |    1,801  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                               |  17,862   39%  |            279  |    1,784  |
|  som.IdentitySet.contains(Object)                                                                                                                                                    |  17,777   39%  |          < 0.1  |    1,775  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                                             |  17,692   39%  |            207  |    1,767  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                                |  17,583   38%  |             78  |    1,756  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                                          |  17,485   38%  |              0  |    1,746  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                                   |  17,090   37%  |         17,090  |    1,707  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                                          |  17,090   37%  |              0  |    1,707  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                                             |   8,356   18%  |             19  |      863  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                                          |   5,013   11%  |            191  |      505  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                               |   4,822   11%  |            115  |      486  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                                              |   4,713   10%  |             18  |      488  |
|  havlak.HavlakLoopFinder$$Lambda$15.0x00000008000c5c70.apply(Object)                                                                                                                 |   4,140    9%  |             63  |      415  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                                      |   4,077    9%  |          3,439  |      409  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                                   |   3,129    7%  |              9  |      316  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                                      |   3,088    7%  |          2,700  |      318  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                                |   2,574    6%  |              0  |      262  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                                 |   2,553    6%  |            147  |      259  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                                             |   2,406    5%  |          1,673  |      244  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                                          |   2,016    4%  |            497  |      203  |
|  som.Vector.append(Object)                                                                                                                                                           |   1,916    4%  |          1,738  |      193  |
|  som.Vector.<init>()                                                                                                                                                                 |   1,898    4%  |            253  |      192  |
|  som.Vector.<init>(int)                                                                                                                                                              |   1,854    4%  |          1,814  |      187  |
|  havlak.HavlakLoopFinder$$Lambda$12.0x00000008000c5a48.apply(Object)                                                                                                                 |   1,506    3%  |             58  |      157  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                                           |   1,447    3%  |            648  |      151  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                                  |   1,386    3%  |          < 0.1  |      141  |
|  havlak.HavlakLoopFinder$$Lambda$25.0x00000008000cd118.apply(Object)                                                                                                                 |   1,263    3%  |            170  |      127  |
|  som.Vector.removeAll()                                                                                                                                                              |   1,260    3%  |          1,260  |      129  |
|  som.Set.<init>()                                                                                                                                                                    |   1,123    2%  |             19  |      110  |
|  som.Set.<init>(int)                                                                                                                                                                 |   1,103    2%  |            893  |      108  |
|  havlak.HavlakLoopFinder$$Lambda$18.0x00000008000cc428.apply(Object)                                                                                                                 |   1,099    2%  |            737  |      109  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                                  |   1,093    2%  |            127  |      110  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                                 |   1,045    2%  |            180  |      110  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                                        |   1,025    2%  |             49  |      101  |
|  havlak.UnionFindNode.findSet()                                                                                                                                                      |   1,018    2%  |            417  |      102  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                                       |     903    2%  |            129  |       88  |
|  som.IdentitySet.<init>()                                                                                                                                                            |     642    1%  |            129  |       62  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                                 |     575    1%  |              0  |       57  |
|  havlak.LoopStructureGraph$$Lambda$88.0x00000008000cd568.apply(Object)                                                                                                               |     565    1%  |            236  |       56  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevelRec$1(int, SimpleLoop, SimpleLoop)                                                                                            |     555    1%  |              9  |       55  |
|  som.Dictionary.resize()                                                                                                                                                             |     528    1%  |             99  |       54  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                                  |     428    1%  |            428  |       44  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                               |     399    1%  |              9  |       40  |
|  som.Set.contains(Object)                                                                                                                                                            |     392    1%  |          < 0.1  |       39  |
|  havlak.HavlakLoopFinder.lambda$stepD$6(int, Vector, Integer)                                                                                                                        |     362    1%  |             34  |       35  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                                 |     293    1%  |             19  |       33  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                               |     273    1%  |            188  |       31  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                                           |     268    1%  |            268  |       27  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                                            |     210    0%  |            108  |       22  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                                  |     197    0%  |            197  |       21  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                                          |     173    0%  |            103  |       19  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, int, Object) Invokers$Holder                                                                                            |     169    0%  |              0  |       18  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c8c00.newInvokeSpecial(Object, Object, int) LambdaForm$DMH                                                                             |     169    0%  |            129  |       18  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                                 |     153    0%  |             53  |       17  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                                |     137    0%  |             62  |       21  |
|  som.Vector.at(int)                                                                                                                                                                  |     129    0%  |            129  |       13  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                                |     118    0%  |              0  |       12  |
|  havlak.UnionFindNode.getDfsNumber()                                                                                                                                                 |     109    0%  |            109  |       11  |
|  som.IdentityDictionary$IdEntry.<init>(int, Object, Object, Dictionary$Entry)                                                                                                        |     100    0%  |             55  |       12  |
|  som.Dictionary.removeAll()                                                                                                                                                          |      81    0%  |             81  |        8  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                                             |      74    0%  |              0  |        9  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                                    |      74    0%  |              0  |        9  |
|  jdk.internal.misc.Unsafe.allocateInstance(Class) Unsafe.java (native)                                                                                                               |      74    0%  |             74  |       13  |
