Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  17,775   99%  |              0  |    1,783  |
|  Run.runBenchmark()                                                                                                                                                        |  17,775   99%  |              0  |    1,783  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  17,747   99%  |              0  |    1,782  |
|  Run.measure(Benchmark)                                                                                                                                                    |  17,747   99%  |          < 0.1  |    1,782  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  17,714   99%  |              9  |    1,778  |
|  Storage.benchmark()                                                                                                                                                       |  17,704   99%  |          < 0.1  |    1,777  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                |  17,697   99%  |          7,451  |    1,776  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                                       |  17,697   99%  |          6,853  |    1,776  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                                         |  17,697   99%  |            513  |    1,776  |
|  Storage$$Lambda$12.0x00000008000c2a90.apply(int)                                                                                                                          |  17,697   99%  |            139  |    1,776  |
|  som.Random.next()                                                                                                                                                         |   2,381   13%  |          2,381  |      240  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                           |     358    2%  |            267  |       38  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                           |     358    2%  |              0  |       38  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                      |      62    0%  |             62  |        7  |
|  Run.printResult(long)                                                                                                                                                     |      33    0%  |              0  |        4  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                            |      32    0%  |              0  |        2  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                         |      32    0%  |              0  |        2  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                     |      32    0%  |              0  |        2  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                         |      32    0%  |              0  |        2  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                   |      32    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                         |      32    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                 |      32    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandles.argumentsWithCombiner(boolean, MethodHandle, int, MethodHandle, int[]) MethodHandles.java                                                  |      32    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                                      |      32    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                         |      32    0%  |              0  |        2  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                                                    |      28    0%  |              0  |        3  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                                                 |      28    0%  |              0  |        3  |
|  com.yourkit.probes.Table.createRow(int) a                                                                                                                                 |      28    0%  |              0  |        3  |
|  com.yourkit.probes.Table.createRow() a                                                                                                                                    |      28    0%  |             28  |        3  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                            |      28    0%  |              0  |        3  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                      |      28    0%  |              0  |        3  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                                    |      28    0%  |              0  |        3  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                          |      28    0%  |              0  |        3  |
