Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,446   99%  |              0  |    4,565  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,435   99%  |              0  |    4,564  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,435   99%  |          < 0.1  |    4,564  |
|  Run.runBenchmark()                                                                                                                                                   |  45,435   99%  |              0  |    4,564  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,396   99%  |              0  |    4,560  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,370   99%  |          < 0.1  |    4,558  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,060   66%  |          1,054  |    3,013  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  26,692   59%  |              9  |    2,697  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  26,526   58%  |          4,812  |    2,679  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,604   41%  |              0  |    1,853  |
|  som.Set.add(Object)                                                                                                                                                  |  18,560   41%  |          < 0.1  |    1,852  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,203   40%  |             32  |    1,815  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,170   40%  |          1,039  |    1,811  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  18,018   40%  |            389  |    1,792  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,781   39%  |          < 0.1  |    1,772  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,699   39%  |            150  |    1,764  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,628   39%  |             99  |    1,756  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,549   39%  |              0  |    1,749  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,131   38%  |         17,131  |    1,707  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,131   38%  |              0  |    1,707  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,246   18%  |             13  |      831  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   4,941   11%  |             29  |      497  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   4,737   10%  |            239  |      480  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,497   10%  |            125  |      457  |
|  havlak.HavlakLoopFinder$$Lambda$13.0x00000008000c5c70.apply(Object)                                                                                                  |   3,935    9%  |             57  |      400  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   3,877    9%  |          3,230  |      394  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,248    7%  |              0  |      335  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   2,959    6%  |          2,540  |      297  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   2,672    6%  |              0  |      275  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,652    6%  |             39  |      273  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,612    6%  |          1,986  |      269  |
