Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  46,174   99%  |          < 0.1  |    4,643  |
|  Run.runBenchmark()                                                                                                                                                   |  46,155   99%  |              0  |    4,642  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  46,151   99%  |              0  |    4,641  |
|  Run.measure(Benchmark)                                                                                                                                               |  46,151   99%  |          < 0.1  |    4,641  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  46,131   99%  |              0  |    4,639  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  46,131   99%  |          < 0.1  |    4,639  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,076   65%  |          1,061  |    3,030  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,497   59%  |              9  |    2,773  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,344   59%  |          5,131  |    2,760  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,545   40%  |              9  |    1,859  |
|  som.Set.add(Object)                                                                                                                                                  |  18,538   40%  |              9  |    1,859  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,135   39%  |            110  |    1,818  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,025   39%  |            597  |    1,807  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,982   39%  |          < 0.1  |    1,803  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  17,923   39%  |            301  |    1,796  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,785   38%  |             71  |    1,782  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,713   38%  |              0  |    1,775  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,622   38%  |             60  |    1,766  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,427   38%  |         17,427  |    1,746  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,427   38%  |              0  |    1,746  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,384   18%  |             19  |      844  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   5,182   11%  |             38  |      526  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   4,811   10%  |            210  |      486  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,601   10%  |            105  |      464  |
|  havlak.HavlakLoopFinder$$Lambda$17.0x00000008000c5c70.apply(Object)                                                                                                  |   4,135    9%  |             69  |      417  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,065    9%  |          3,691  |      410  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   3,191    7%  |          2,648  |      324  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,112    7%  |             10  |      319  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   2,528    5%  |            927  |      247  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   2,510    5%  |              0  |      258  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,500    5%  |             59  |      257  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,441    5%  |          1,806  |      251  |
|  som.Vector.append(Object)                                                                                                                                            |   2,173    5%  |          1,941  |      221  |
|  havlak.HavlakLoopFinder$$Lambda$15.0x00000008000c5a48.apply(Object)                                                                                                  |   1,747    4%  |             48  |      178  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                            |   1,698    4%  |            785  |      173  |
|  som.Vector.<init>(int)                                                                                                                                               |   1,590    3%  |          1,520  |      158  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   1,568    3%  |              0  |      158  |
|  havlak.HavlakLoopFinder$$Lambda$25.0x00000008000cd118.apply(Object)                                                                                                  |   1,548    3%  |            236  |      156  |
|  som.Vector.<init>()                                                                                                                                                  |   1,498    3%  |            150  |      148  |
|  havlak.HavlakLoopFinder.lambda$setLoopAttributes$5(int, SimpleLoop, UnionFindNode)                                                                                   |   1,312    3%  |            138  |      131  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   1,307    3%  |            282  |      132  |
