Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  13,251   99%  |              0  |    1,359  |
|  Run.runBenchmark()                                                                                                                                                   |  13,251   99%  |          < 0.1  |    1,359  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  13,218   99%  |              0  |    1,356  |
|  Run.measure(Benchmark)                                                                                                                                               |  13,218   99%  |              0  |    1,356  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  13,182   99%  |              0  |    1,352  |
|  CD.benchmark(int)                                                                                                                                                    |  13,177   99%  |          < 0.1  |    1,351  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  12,924   97%  |          < 0.1  |    1,323  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  11,541   87%  |             19  |    1,179  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  10,680   80%  |          < 0.1  |    1,095  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |   9,653   73%  |             19  |      989  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |   9,653   73%  |              0  |      989  |
|  cd.CollisionDetector$$Lambda$15.0x00000008000cc000.apply(Object)                                                                                                     |   9,653   73%  |              0  |      989  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |   9,613   72%  |          1,048  |      985  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   4,573   34%  |            888  |      463  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   3,904   29%  |             49  |      402  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   3,101   23%  |          3,101  |      318  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,842   21%  |          2,209  |      288  |
