Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                        Method                                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                              |  7,072   99%  |              0  |      720  |
|  Run.runBenchmark()                                                                                                                                                                  |  7,072   99%  |          < 0.1  |      720  |
|  Run.doRuns(Benchmark)                                                                                                                                                               |  7,039   99%  |              0  |      717  |
|  Run.measure(Benchmark)                                                                                                                                                              |  7,039   99%  |          < 0.1  |      717  |
|  NBody.innerBenchmarkLoop(int)                                                                                                                                                       |  7,029   99%  |             19  |      716  |
|  nbody.NBodySystem.advance(double)                                                                                                                                                   |  7,006   99%  |          3,199  |      713  |
|  nbody.Body.setVX(double)                                                                                                                                                            |  1,999   28%  |          1,999  |      200  |
|  nbody.Body.getZ()                                                                                                                                                                   |    518    7%  |            518  |       53  |
|  nbody.Body.setVZ(double)                                                                                                                                                            |    518    7%  |            518  |       52  |
|  nbody.Body.setVY(double)                                                                                                                                                            |    368    5%  |            368  |       39  |
|  nbody.Body.getY()                                                                                                                                                                   |    152    2%  |            152  |       15  |
|  nbody.Body.setY(double)                                                                                                                                                             |    100    1%  |            100  |       10  |
|  nbody.Body.setX(double)                                                                                                                                                             |     44    1%  |             44  |        5  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                            |     41    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                   |     41    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                           |     41    1%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                                     |     41    1%  |              0  |        4  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                                        |     41    1%  |              0  |        4  |
|  nbody.Body.setZ(double)                                                                                                                                                             |     39    1%  |             39  |        4  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                                    |     37    1%  |              0  |        3  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                                   |     37    1%  |              0  |        3  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                                                  |     37    1%  |              0  |        3  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                                      |     37    1%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                                                                   |     37    1%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                                                                   |     37    1%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath.getResource(String, boolean) URLClassPath.java                                                                                                     |     37    1%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                                          |     37    1%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                                          |     37    1%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.<init>(URL, URLStreamHandler, HashMap, AccessControlContext) URLClassPath.java                                                           |     37    1%  |              0  |        3  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                                              |     37    1%  |              0  |        3  |
