Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                       Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                             |  27,117   99%  |              0  |    2,726  |
|  Run.runBenchmark()                                                                                                                                 |  27,117   99%  |          < 0.1  |    2,726  |
|  Run.doRuns(Benchmark)                                                                                                                              |  27,113   99%  |              0  |    2,725  |
|  Run.measure(Benchmark)                                                                                                                             |  27,113   99%  |          < 0.1  |    2,725  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                  |  27,073   99%  |              0  |    2,720  |
|  Richards.benchmark()                                                                                                                               |  27,015   99%  |          7,172  |    2,714  |
|  richards.Scheduler.start()                                                                                                                         |  19,530   72%  |             14  |    1,964  |
|  richards.Scheduler.schedule()                                                                                                                      |  18,962   70%  |            652  |    1,908  |
|  richards.TaskControlBlock.runTask()                                                                                                                |  17,451   64%  |         10,752  |    1,749  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                           |   3,301   12%  |            806  |      333  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                        |   2,495    9%  |            364  |      252  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                           |   1,891    7%  |          1,029  |      191  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                   |   1,551    6%  |            567  |      156  |
|  richards.RBObject.append(Packet, Packet)                                                                                                           |   1,074    4%  |            817  |      109  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                           |   1,046    4%  |            352  |      100  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                         |     861    3%  |            290  |       86  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                        |     858    3%  |            858  |       90  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                             |     775    3%  |             19  |       77  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                          |     693    3%  |            275  |       65  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                       |     488    2%  |            478  |       49  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                           |     479    2%  |            149  |       48  |
|  richards.Scheduler.release(int)                                                                                                                    |     348    1%  |             19  |       35  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                         |     329    1%  |            159  |       33  |
|  richards.Scheduler.findTask(int)                                                                                                                   |     326    1%  |            326  |       32  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                           |     313    1%  |            313  |       31  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                  |     313    1%  |              0  |       31  |
|  richards.Scheduler.<init>()                                                                                                                        |     312    1%  |            309  |       32  |
|  richards.Packet.setLink(Packet)                                                                                                                    |     277    1%  |            277  |       28  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                 |     169    1%  |             88  |       18  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                         |     168    1%  |            168  |       17  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                   |     165    1%  |            165  |       17  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                         |     139    1%  |            139  |       14  |
|  richards.TaskState.createWaitingWithPacket()                                                                                                       |     119    0%  |            119  |       12  |
|  richards.Scheduler.createIdler(int, int, Packet, TaskState)                                                                                        |     109    0%  |          < 0.1  |       11  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                              |      79    0%  |             69  |        8  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                        |      69    0%  |             69  |        7  |
|  richards.TaskControlBlock.getPriority()                                                                                                            |      69    0%  |             69  |        7  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                      |      50    0%  |             50  |        5  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                           |      39    0%  |             39  |        4  |
|  Run.printResult(long)                                                                                                                              |      39    0%  |              0  |        5  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                               |      32    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                               |      32    0%  |          < 0.1  |        4  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                |      29    0%  |             29  |        3  |
|  richards.RBObject.<init>()                                                                                                                         |      19    0%  |             19  |        2  |
|  richards.TaskState.<init>()                                                                                                                        |      19    0%  |              0  |        2  |
|  richards.Packet.setIdentity(int)                                                                                                                   |      19    0%  |             19  |        2  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                     |      18    0%  |              0  |        2  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                               |      18    0%  |              0  |        2  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                             |      18    0%  |              0  |        2  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                   |      18    0%  |              0  |        2  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                       |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                          |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                      |      18    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                           |      18    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                  |      10    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java          |      10    0%  |              0  |        2  |
