Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,940   99%  |          < 0.1  |    4,623  |
|  Run.runBenchmark()                                                                                                                                                   |  45,937   99%  |          < 0.1  |    4,622  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,910   99%  |              0  |    4,618  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,910   99%  |              0  |    4,618  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,870   99%  |          < 0.1  |    4,614  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,861   99%  |          < 0.1  |    4,613  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  31,249   68%  |          1,877  |    3,139  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,010   59%  |             29  |    2,724  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  26,825   58%  |          4,881  |    2,706  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,801   41%  |              0  |    1,884  |
|  som.Set.add(Object)                                                                                                                                                  |  18,786   41%  |          < 0.1  |    1,884  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,497   40%  |             84  |    1,854  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,413   40%  |            973  |    1,846  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  18,150   39%  |          < 0.1  |    1,819  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  18,143   39%  |            269  |    1,818  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  18,035   39%  |            138  |    1,808  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,897   39%  |              0  |    1,794  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,874   39%  |             55  |    1,791  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,439   38%  |         17,439  |    1,748  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,439   38%  |              0  |    1,748  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,336   18%  |              0  |      851  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   4,917   11%  |             18  |      492  |
