Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  23,670   99%  |          < 0.1  |    2,373  |
|  Run.runBenchmark()                                                                                                                                                   |  23,650   99%  |          < 0.1  |    2,372  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  23,628   99%  |              0  |    2,368  |
|  Run.measure(Benchmark)                                                                                                                                               |  23,628   99%  |              0  |    2,368  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  23,598   99%  |          < 0.1  |    2,365  |
|  Json.benchmark()                                                                                                                                                     |  23,588   99%  |              0  |    2,364  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  23,588   99%  |              0  |    2,364  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  23,588   99%  |            523  |    2,364  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  23,585   99%  |            149  |    2,363  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  23,555   99%  |            274  |    2,360  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  14,022   59%  |          5,068  |    1,397  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |   9,274   39%  |            674  |      921  |
|  java.lang.String.substring(int, int) String.java                                                                                                                     |   7,486   32%  |          2,177  |      742  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   6,283   26%  |            197  |      625  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |   5,700   24%  |          5,700  |      578  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                 |   4,231   18%  |          1,666  |      422  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,230   18%  |            395  |      426  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   4,027   17%  |            278  |      409  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   3,328   14%  |             39  |      329  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                           |   2,682   11%  |            189  |      273  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                             |   2,492   10%  |            490  |      254  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                |   2,410   10%  |            214  |      243  |
|  java.lang.String.<init>(byte[], byte) String.java                                                                                                                    |   1,904    8%  |          1,706  |      190  |
|  json.JsonPureStringParser.readNull()                                                                                                                                 |   1,308    6%  |             29  |      127  |
|  java.lang.String.length() String.java                                                                                                                                |     909    4%  |            810  |       87  |
|  json.JsonArray.<init>()                                                                                                                                              |     767    3%  |            377  |       77  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                  |     723    3%  |            195  |       74  |
