Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  12,781   99%  |              0  |    1,286  |
|  Run.runBenchmark()                                                                                                                                                   |  12,781   99%  |          < 0.1  |    1,286  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  12,762   99%  |              0  |    1,285  |
|  Run.measure(Benchmark)                                                                                                                                               |  12,762   99%  |              0  |    1,285  |
|  CD.benchmark(int)                                                                                                                                                    |  12,682   99%  |             19  |    1,277  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  12,682   99%  |              0  |    1,277  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  12,384   97%  |          < 0.1  |    1,245  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  10,876   85%  |             24  |    1,093  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  10,455   82%  |              0  |    1,053  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |   9,392   73%  |              9  |      946  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                     |   9,392   73%  |              0  |      946  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |   9,382   73%  |             31  |      945  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |   9,349   73%  |          1,072  |      941  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   3,984   31%  |            841  |      402  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   3,782   30%  |             61  |      383  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   3,096   24%  |          3,096  |      314  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,459   19%  |          1,773  |      246  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                      |   1,886   15%  |              9  |      193  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                 |   1,876   15%  |            908  |      192  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                        |   1,604   13%  |            159  |      162  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                            |   1,461   11%  |            393  |      147  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                      |   1,444   11%  |            187  |      146  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                           |   1,257   10%  |          1,257  |      127  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                         |   1,146    9%  |            152  |      115  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                     |   1,146    9%  |              0  |      115  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                     |     601    5%  |            228  |       58  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                        |     496    4%  |            496  |       51  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                       |     400    3%  |            400  |       38  |
|  cd.CollisionDetector$$Lambda$14.0x00000008000c7d38.apply(Object)                                                                                                     |     326    3%  |             15  |       34  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                         |     311    2%  |             27  |       29  |
|  cd.CollisionDetector$$Lambda$21.0x00000008000c8678.apply(Object)                                                                                                     |     311    2%  |              0  |       29  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                               |     310    2%  |              0  |       32  |
|  cd.Simulator.simulate(double)                                                                                                                                        |     250    2%  |            186  |       27  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                   |     246    2%  |             59  |       22  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                                           |     213    2%  |            125  |       18  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                       |     206    2%  |            206  |       21  |
|  cd.Vector2D.<init>(double, double)                                                                                                                                   |     198    2%  |            168  |       16  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                                          |     168    1%  |             57  |       17  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                                          |     126    1%  |             80  |       10  |
|  cd.CollisionDetector$$Lambda$20.0x00000008000c8450.apply(Object)                                                                                                     |     106    1%  |              5  |       12  |
|  som.Vector.<init>()                                                                                                                                                  |     101    1%  |              0  |       10  |
|  som.Vector.<init>(int)                                                                                                                                               |     101    1%  |            101  |       10  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                                         |     100    1%  |             90  |       11  |
|  som.Vector.append(Object)                                                                                                                                            |      99    1%  |             89  |       10  |
|  cd.Motion.delta()                                                                                                                                                    |      89    1%  |             19  |        8  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |      88    1%  |              0  |        8  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |      88    1%  |          < 0.1  |        8  |
|  Run.printResult(long)                                                                                                                                                |      79    1%  |              0  |        8  |
|  cd.Vector3D.<init>(double, double, double)                                                                                                                           |      75    1%  |             75  |        6  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                       |      49    0%  |              0  |        5  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                 |      49    0%  |              0  |        5  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                               |      49    0%  |          < 0.1  |        5  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                     |      49    0%  |              0  |        5  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                         |      49    0%  |              0  |        5  |
