Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                             Method                                                                                             |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                        |  18,243   99%  |              0  |    1,835  |
|  Run.runBenchmark()                                                                                                                                                                            |  18,243   99%  |          < 0.1  |    1,835  |
|  Run.doRuns(Benchmark)                                                                                                                                                                         |  18,218   99%  |              0  |    1,832  |
|  Run.measure(Benchmark)                                                                                                                                                                        |  18,218   99%  |              0  |    1,832  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                             |  18,205   99%  |              0  |    1,831  |
|  Storage.benchmark()                                                                                                                                                                           |  18,205   99%  |             14  |    1,831  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                                    |  18,190   99%  |          7,474  |    1,830  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                                                           |  18,190   99%  |          7,111  |    1,830  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                                                             |  18,180   99%  |            550  |    1,829  |
|  Storage$$Lambda$12.0x00000008000c2a98.apply(int)                                                                                                                                              |  18,180   99%  |            158  |    1,829  |
|  som.Random.next()                                                                                                                                                                             |   2,608   14%  |          2,608  |      261  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                                               |     287    2%  |            227  |       30  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                                               |     287    2%  |              0  |       30  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                                                   |      52    0%  |              0  |        2  |
|  java.lang.String.isLatin1() String.java                                                                                                                                                       |      52    0%  |             52  |        1  |
|  java.lang.String.toCharArray() String.java                                                                                                                                                    |      52    0%  |              0  |        1  |
|  javax.management.ObjectName.<init>(String) ObjectName.java                                                                                                                                    |      52    0%  |              0  |        1  |
|  javax.management.ObjectName.construct(String) ObjectName.java                                                                                                                                 |      52    0%  |              0  |        1  |
|  javax.management.ObjectName.getInstance(String) ObjectName.java                                                                                                                               |      52    0%  |              0  |        1  |
|  sun.management.GarbageCollectorImpl.getObjectName() GarbageCollectorImpl.java                                                                                                                 |      52    0%  |              0  |        1  |
|  sun.management.Util.newObjectName(String, String) Util.java                                                                                                                                   |      52    0%  |              0  |        1  |
|  sun.management.Util.newObjectName(String) Util.java                                                                                                                                           |      52    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                                          |      49    0%  |             49  |        5  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                                |      37    0%  |              0  |        4  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                                             |      37    0%  |              0  |        4  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                                         |      37    0%  |              0  |        4  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                                             |      37    0%  |              0  |        4  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                                       |      37    0%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                                             |      37    0%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                                     |      37    0%  |              0  |        4  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                                                          |      37    0%  |          < 0.1  |        4  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                                             |      37    0%  |              0  |        4  |
