Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  45,678   99%  |              0  |    4,578  |
|  Run.runBenchmark()                                                                                                                                                   |  45,678   99%  |          < 0.1  |    4,578  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  45,648   99%  |              0  |    4,576  |
|  Run.measure(Benchmark)                                                                                                                                               |  45,648   99%  |              0  |    4,576  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  45,568   99%  |          < 0.1  |    4,568  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  45,560   99%  |          < 0.1  |    4,567  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  30,226   66%  |          1,119  |    3,025  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,057   59%  |             29  |    2,723  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  26,928   59%  |          5,017  |    2,710  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,413   40%  |              0  |    1,835  |
|  som.Set.add(Object)                                                                                                                                                  |  18,404   40%  |          < 0.1  |    1,835  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,084   39%  |             98  |    1,803  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  17,985   39%  |          1,040  |    1,793  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  17,766   39%  |            339  |    1,771  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  17,759   39%  |          < 0.1  |    1,772  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,470   38%  |            144  |    1,742  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,427   38%  |             90  |    1,737  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,326   38%  |              0  |    1,728  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  16,945   37%  |         16,945  |    1,690  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  16,945   37%  |              0  |    1,690  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,337   18%  |             19  |      843  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   5,035   11%  |            140  |      507  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   4,895   11%  |            177  |      492  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   4,338    9%  |             45  |      435  |
|  havlak.HavlakLoopFinder$$Lambda$16.0x00000008000c5c70.apply(Object)                                                                                                  |   4,322    9%  |             65  |      437  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,256    9%  |          3,658  |      430  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,539    8%  |             26  |      351  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   2,983    7%  |              1  |      296  |
|  havlak.HavlakLoopFinder$$Lambda$22.0x00000008000ccaa0.apply(Object)                                                                                                  |   2,905    6%  |            102  |      289  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$4(int, Vector, Vector, Integer)                                                                              |   2,802    6%  |          2,025  |      278  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   2,652    6%  |          2,306  |      266  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   2,515    5%  |            646  |      254  |
|  som.Vector.append(Object)                                                                                                                                            |   1,970    4%  |          1,769  |      198  |
|  som.Vector.<init>(int)                                                                                                                                               |   1,728    4%  |          1,688  |      175  |
|  som.Vector.<init>()                                                                                                                                                  |   1,628    4%  |            218  |      166  |
|  havlak.HavlakLoopFinder$$Lambda$14.0x00000008000c5a48.apply(Object)                                                                                                  |   1,569    3%  |             49  |      157  |
|  havlak.HavlakLoopFinder.lambda$initAllNodes$0(BasicBlock)                                                                                                            |   1,519    3%  |            756  |      152  |
|  som.Set.<init>()                                                                                                                                                     |   1,401    3%  |             64  |      140  |
|  havlak.HavlakLoopFinder$$Lambda$19.0x00000008000cc428.apply(Object)                                                                                                  |   1,342    3%  |            957  |      136  |
|  som.Set.<init>(int)                                                                                                                                                  |   1,337    3%  |          1,018  |      134  |
|  som.Vector.removeAll()                                                                                                                                               |   1,184    3%  |          1,184  |      120  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   1,154    3%  |             54  |      115  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   1,130    2%  |              0  |      116  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,070    2%  |            126  |      107  |
