Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  27,011   99%  |              0  |    2,711  |
|  Run.runBenchmark()                                                                                                                                                        |  27,011   99%  |          < 0.1  |    2,711  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  27,002   99%  |              0  |    2,710  |
|  Run.measure(Benchmark)                                                                                                                                                    |  27,002   99%  |              0  |    2,710  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  26,982   99%  |              0  |    2,708  |
|  Richards.benchmark()                                                                                                                                                      |  26,932   99%  |          7,072  |    2,703  |
|  richards.Scheduler.start()                                                                                                                                                |  19,354   72%  |          < 0.1  |    1,950  |
|  richards.Scheduler.schedule()                                                                                                                                             |  18,752   69%  |            663  |    1,889  |
|  richards.TaskControlBlock.runTask()                                                                                                                                       |  17,200   64%  |         10,458  |    1,731  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                                                  |   3,433   13%  |            923  |      349  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                               |   2,509    9%  |            402  |      255  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                                                  |   1,991    7%  |          1,100  |      200  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                          |   1,369    5%  |            474  |      140  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                                  |   1,012    4%  |            745  |      103  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                                    |     959    4%  |             59  |       97  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                                |     890    3%  |            318  |       89  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                               |     888    3%  |            888  |       92  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                                                  |     841    3%  |            339  |       84  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                              |     601    2%  |            601  |       61  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                                                  |     515    2%  |            149  |       52  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                                                 |     502    2%  |            199  |       50  |
|  richards.Scheduler.<init>()                                                                                                                                               |     478    2%  |            468  |       48  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                                                  |     389    1%  |            389  |       39  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                                         |     389    1%  |              0  |       39  |
|  richards.Scheduler.findTask(int)                                                                                                                                          |     387    1%  |            387  |       39  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                                                |     366    1%  |            128  |       37  |
|  richards.Packet.setLink(Packet)                                                                                                                                           |     296    1%  |            296  |       29  |
|  richards.Scheduler.release(int)                                                                                                                                           |     282    1%  |             29  |       28  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                        |     244    1%  |            126  |       24  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                          |     163    1%  |            163  |       17  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                                |     160    1%  |            160  |       16  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                                                |     113    0%  |            113  |       11  |
|  richards.Scheduler.createIdler(int, int, Packet, TaskState)                                                                                                               |     103    0%  |              0  |       11  |
|  richards.Scheduler.createTask(int, int, Packet, TaskState, ProcessFunction, RBObject)                                                                                     |      99    0%  |             79  |       10  |
|  richards.TaskState.createWaitingWithPacket()                                                                                                                              |      88    0%  |             88  |        9  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                  |      36    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                         |      36    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                 |      36    0%  |              0  |        4  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                           |      36    0%  |              0  |        4  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                              |      36    0%  |              0  |        4  |
