Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                         Method                                                                         |   Time (ms)   |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                |  3,822   99%  |          < 0.1  |      379  |
|  Run.runBenchmark()                                                                                                                                    |  3,811   99%  |              0  |      378  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                     |  3,801   99%  |          < 0.1  |      377  |
|  Run.doRuns(Benchmark)                                                                                                                                 |  3,801   99%  |              0  |      377  |
|  Run.measure(Benchmark)                                                                                                                                |  3,801   99%  |              0  |      377  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                  |  2,505   65%  |          1,667  |      244  |
|  deltablue.Planner.chainTest(int)                                                                                                                      |  2,043   53%  |          < 0.1  |      200  |
|  deltablue.Planner.projectionTest(int)                                                                                                                 |  1,757   46%  |             58  |      177  |
|  deltablue.Plan.execute()                                                                                                                              |  1,696   44%  |              0  |      165  |
|  deltablue.Planner.change(Variable, int)                                                                                                               |  1,309   34%  |          < 0.1  |      132  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                  |    889   23%  |              9  |       88  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                    |    879   23%  |             75  |       87  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                   |    863   22%  |              6  |       85  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                               |    704   18%  |            189  |       70  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                     |    671   17%  |              9  |       69  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                               |    558   14%  |              0  |       56  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                               |    509   13%  |          < 0.1  |       51  |
|  deltablue.Plan$$Lambda$22.0x00000008000ccd88.apply(Object)                                                                                            |    450   12%  |            163  |       44  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                      |    406   11%  |              0  |       41  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                         |    380   10%  |             16  |       35  |
