Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                                                 Method                                                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                                                |  23,686   99%  |              0  |    2,380  |
|  Run.runBenchmark()                                                                                                                                                                                                                    |  23,686   99%  |          < 0.1  |    2,380  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                                                 |  23,653   99%  |              0  |    2,376  |
|  Run.measure(Benchmark)                                                                                                                                                                                                                |  23,653   99%  |              0  |    2,376  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                                     |  23,623   99%  |              0  |    2,373  |
|  Json.benchmark()                                                                                                                                                                                                                      |  23,623   99%  |              0  |    2,373  |
|  json.JsonPureStringParser.parse()                                                                                                                                                                                                     |  23,623   99%  |              0  |    2,373  |
|  json.JsonPureStringParser.readObject()                                                                                                                                                                                                |  23,623   99%  |            110  |    2,373  |
|  json.JsonPureStringParser.readValue()                                                                                                                                                                                                 |  23,623   99%  |            446  |    2,373  |
|  json.JsonPureStringParser.readArray()                                                                                                                                                                                                 |  23,569   99%  |            198  |    2,368  |
|  json.JsonPureStringParser.read()                                                                                                                                                                                                      |  13,583   57%  |          5,144  |    1,360  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                                                                                        |   9,299   39%  |            714  |      932  |
|  java.lang.String.substring(int, int) String.java                                                                                                                                                                                      |   7,274   31%  |          2,134  |      734  |
|  json.JsonPureStringParser.readString()                                                                                                                                                                                                |   6,593   28%  |            214  |      659  |
|  java.lang.String.equals(Object) String.java                                                                                                                                                                                           |   5,849   25%  |          5,849  |      584  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                                                                                            |   4,336   18%  |            486  |      434  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                                                                                  |   4,081   17%  |          1,636  |      413  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                                                                                |   3,951   17%  |            257  |      405  |
|  json.JsonPureStringParser.readName()                                                                                                                                                                                                  |   3,108   13%  |             39  |      314  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                                                                            |   3,032   13%  |            149  |      309  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                                                                              |   2,883   12%  |            664  |      294  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                                                                                 |   2,188    9%  |            163  |      226  |
|  java.lang.String.<init>(byte[], byte) String.java                                                                                                                                                                                     |   1,789    8%  |          1,576  |      179  |
|  json.JsonPureStringParser.readNull()                                                                                                                                                                                                  |   1,261    5%  |             39  |      123  |
|  java.lang.String.length() String.java                                                                                                                                                                                                 |     780    3%  |            675  |       79  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                                                                                   |     710    3%  |            189  |       74  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                                                                                            |     654    3%  |            654  |       67  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                                                                                    |     644    3%  |              0  |       61  |
|  json.JsonArray.<init>()                                                                                                                                                                                                               |     616    3%  |            338  |       62  |
|  som.Vector.append(Object)                                                                                                                                                                                                             |     367    2%  |            357  |       36  |
|  java.lang.String.checkBoundsBeginEnd(int, int, int) String.java                                                                                                                                                                       |     327    1%  |            327  |       32  |
|  som.Vector.<init>()                                                                                                                                                                                                                   |     317    1%  |             99  |       32  |
|  json.JsonPureStringParser.endCapture()                                                                                                                                                                                                |     280    1%  |            139  |       29  |
|  json.JsonArray.add(JsonValue)                                                                                                                                                                                                         |     269    1%  |              0  |       26  |
|  java.lang.Object.<init>() Object.java                                                                                                                                                                                                 |     253    1%  |            253  |       26  |
|  java.lang.String.isLatin1() String.java                                                                                                                                                                                               |     226    1%  |            226  |       23  |
|  som.Vector.<init>(int)                                                                                                                                                                                                                |     218    1%  |            218  |       22  |
|  json.JsonObject.add(String, JsonValue)                                                                                                                                                                                                |     214    1%  |             33  |       21  |
|  json.JsonObject.<init>()                                                                                                                                                                                                              |     119    1%  |          < 0.1  |       12  |
|  java.lang.String.coder() String.java                                                                                                                                                                                                  |     104    0%  |            104  |       11  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                                                                                   |      73    0%  |              0  |        6  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java                                                                   |      73    0%  |              0  |        6  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                                                                                           |      73    0%  |              0  |        6  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                                                                                      |      72    0%  |          < 0.1  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                                                                                           |      66    0%  |          < 0.1  |        4  |
|  json.JsonObject$HashIndexTable.add(String, int)                                                                                                                                                                                       |      66    0%  |              9  |        7  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                                                                                            |      63    0%  |              0  |        3  |
|  json.JsonValue.<init>()                                                                                                                                                                                                               |      59    0%  |             19  |        6  |
|  json.JsonObject$HashIndexTable.hashSlotFor(String)                                                                                                                                                                                    |      56    0%  |             36  |        6  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                                                                                            |      49    0%  |             48  |        3  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                                                                                   |      49    0%  |              0  |        3  |
|  java.io.BufferedWriter.flushBuffer() BufferedWriter.java                                                                                                                                                                              |      36    0%  |              9  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                                                                                  |      36    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                                                                                  |      36    0%  |              0  |        4  |
|  json.JsonPureStringParser.readTrue()                                                                                                                                                                                                  |      29    0%  |              0  |        3  |
|  Run.printResult(long)                                                                                                                                                                                                                 |      29    0%  |              0  |        3  |
|  json.JsonString.<init>(String)                                                                                                                                                                                                        |      29    0%  |             29  |        3  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                                                                        |      26    0%  |              0  |        3  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                                                                                     |      26    0%  |              0  |        3  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                                                                                 |      26    0%  |              0  |        3  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                                                                                     |      26    0%  |              0  |        3  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                                                                               |      26    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                                                                                     |      26    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                                                                             |      26    0%  |              0  |        3  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                                                                                                  |      26    0%  |              0  |        3  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                                                                                     |      26    0%  |              0  |        3  |
|  java.io.OutputStreamWriter.write(char[], int, int) OutputStreamWriter.java                                                                                                                                                            |      26    0%  |              0  |        3  |
|  sun.nio.cs.StreamEncoder.implWrite(char[], int, int) StreamEncoder.java                                                                                                                                                               |      26    0%  |              0  |        3  |
|  sun.nio.cs.StreamEncoder.write(char[], int, int) StreamEncoder.java                                                                                                                                                                   |      26    0%  |              0  |        3  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                                                                                              |      23    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.addMethod() InvokerBytecodeGenerator.java                                                                                                                                                   |      23    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                                                                                                                |      23    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java                                                                                                                                 |      23    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                                                                                                       |      23    0%  |              0  |        2  |
