Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                         Method                                                                          |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                 |  12,995   99%  |              0  |    1,312  |
|  Run.runBenchmark()                                                                                                                                     |  12,995   99%  |          < 0.1  |    1,312  |
|  Run.doRuns(Benchmark)                                                                                                                                  |  12,971   99%  |              0  |    1,310  |
|  Run.measure(Benchmark)                                                                                                                                 |  12,971   99%  |              9  |    1,310  |
|  CD.innerBenchmarkLoop(int)                                                                                                                             |  12,941   99%  |             15  |    1,307  |
|  CD.benchmark(int)                                                                                                                                      |  12,925   99%  |              9  |    1,306  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                            |  12,658   97%  |          < 0.1  |    1,278  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                   |  11,094   85%  |             21  |    1,120  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                        |  10,819   83%  |          < 0.1  |    1,091  |
|  cd.CollisionDetector$$Lambda$15.0x00000008000cc000.apply(Object)                                                                                       |   9,651   74%  |             19  |      973  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                 |   9,631   74%  |              9  |      971  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                        |   9,621   74%  |              0  |      970  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                             |   9,621   74%  |            770  |      970  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                |   4,501   35%  |            764  |      450  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                        |   4,362   33%  |             59  |      435  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                       |   3,208   25%  |          3,208  |      328  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                         |   2,861   22%  |          2,022  |      287  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                        |   1,915   15%  |              9  |      192  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                   |   1,905   15%  |            972  |      191  |
|  cd.Vector2D.compareTo(Object)                                                                                                                          |   1,684   13%  |             40  |      168  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                        |   1,643   13%  |            169  |      164  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                              |   1,503   12%  |            425  |      152  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                             |   1,474   11%  |          1,474  |      147  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                           |   1,178    9%  |            119  |      119  |
|  cd.CollisionDetector$$Lambda$8.0x00000008000c6e88.apply(Object)                                                                                        |   1,178    9%  |              0  |      119  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                          |     662    5%  |            662  |       65  |
|  cd.RedBlackTree$Node.successor()                                                                                                                       |     642    5%  |            274  |       63  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                         |     407    3%  |            407  |       41  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                 |     273    2%  |             19  |       28  |
|  cd.CollisionDetector$$Lambda$10.0x00000008000c7d38.apply(Object)                                                                                       |     273    2%  |              0  |       28  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                         |     263    2%  |            263  |       26  |
|  cd.Simulator.simulate(double)                                                                                                                          |     257    2%  |            159  |       27  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                           |     242    2%  |             48  |       25  |
|  cd.CollisionDetector$$Lambda$17.0x00000008000cc450.apply(Object)                                                                                       |     242    2%  |              0  |       25  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                             |     192    1%  |            151  |       18  |
|  cd.Motion.findIntersection(Motion)                                                                                                                     |     173    1%  |             39  |       18  |
|  som.Vector.append(Object)                                                                                                                              |     137    1%  |            137  |       14  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                           |     108    1%  |             99  |       12  |
|  cd.CollisionDetector$$Lambda$16.0x00000008000cc228.apply(Object)                                                                                       |     108    1%  |              0  |       12  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                            |     104    1%  |             67  |       11  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                            |     102    1%  |             92  |       11  |
|  cd.Motion.delta()                                                                                                                                      |      84    1%  |              0  |        9  |
|  som.Vector.<init>()                                                                                                                                    |      72    1%  |              9  |        8  |
|  som.Vector.<init>(int)                                                                                                                                 |      62    0%  |             62  |        7  |
|  cd.CallSign.compareTo(CallSign)                                                                                                                        |      59    0%  |             59  |        6  |
|  cd.CallSign.compareTo(Object)                                                                                                                          |      59    0%  |              0  |        6  |
|  cd.Vector3D.<init>(double, double, double)                                                                                                             |      57    0%  |             57  |        6  |
|  cd.Vector2D.<init>(double, double)                                                                                                                     |      50    0%  |             50  |        5  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                               |      50    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                      |      50    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                              |      50    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                        |      50    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                           |      50    0%  |              0  |        5  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                   |      40    0%  |             30  |        4  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                         |      33    0%  |              0  |        3  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                      |      33    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                      |      33    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java              |      33    0%  |              0  |        3  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                       |      32    0%  |              0  |        4  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                      |      32    0%  |              0  |        4  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                     |      32    0%  |              0  |        4  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                         |      32    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                                      |      32    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                                      |      32    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath.getResource(String, boolean) URLClassPath.java                                                                        |      32    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                             |      32    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                             |      32    0%  |              0  |        4  |
|  jdk.internal.loader.URLClassPath$JarLoader.<init>(URL, URLStreamHandler, HashMap, AccessControlContext) URLClassPath.java                              |      32    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java                                                                              |      32    0%  |              0  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                   |      32    0%  |          < 0.1  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                   |      32    0%  |              0  |        3  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                 |      32    0%  |              0  |        4  |
|  sun.launcher.LauncherHelper.loadMainClass(int, String) LauncherHelper.java                                                                             |      32    0%  |              0  |        4  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object, Object, Object) DirectMethodHandle$Holder                                  |      30    0%  |              0  |        3  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object, Object) Invokers$Holder                                                    |      30    0%  |              0  |        3  |
|  som.Vector.at(int)                                                                                                                                     |      30    0%  |             30  |        3  |
|  jdk.internal.loader.URLClassPath$JarLoader.getJarFile(URL) URLClassPath.java                                                                           |      27    0%  |              2  |        2  |
|  java.util.jar.JarFile.<init>(File, boolean, int, Runtime$Version) JarFile.java                                                                         |      24    0%  |              0  |        1  |
|  java.util.zip.ZipFile.<init>(File, int, Charset) ZipFile.java                                                                                          |      24    0%  |              0  |        1  |
|  java.util.zip.ZipFile.<init>(File, int) ZipFile.java                                                                                                   |      24    0%  |              0  |        1  |
|  java.util.zip.ZipFile$CleanableResource.<init>(ZipFile, ZipCoder, File, int) ZipFile.java                                                              |      24    0%  |              0  |        1  |
|  java.util.zip.ZipFile$Source.<init>(ZipFile$Source$Key, boolean, ZipCoder) ZipFile.java                                                                |      24    0%  |              0  |        1  |
|  java.util.zip.ZipFile$Source.findEND() ZipFile.java                                                                                                    |      24    0%  |             24  |        1  |
|  java.util.zip.ZipFile$Source.get(File, boolean, ZipCoder) ZipFile.java                                                                                 |      24    0%  |              0  |        1  |
|  java.util.zip.ZipFile$Source.initCEN(int) ZipFile.java                                                                                                 |      24    0%  |              0  |        1  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                  |      23    0%  |              0  |        2  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                      |      23    0%  |              0  |        2  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                |      23    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                   |      23    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java      |      23    0%  |              0  |        2  |
|  cd.Vector3D.squaredMagnitude()                                                                                                                         |      19    0%  |             19  |        2  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                   |      19    0%  |              0  |        2  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                   |      19    0%  |              0  |        2  |
|  Run.printResult(long)                                                                                                                                  |      19    0%  |              0  |        2  |
|  java.util.zip.ZipEntry.getSize() ZipEntry.java                                                                                                         |      17    0%  |             17  |        1  |
|  jdk.internal.loader.BuiltinClassLoader.defineClass(String, Resource) BuiltinClassLoader.java                                                           |      17    0%  |              0  |        1  |
|  jdk.internal.loader.Resource.getBytes() Resource.java                                                                                                  |      17    0%  |              0  |        1  |
|  jdk.internal.loader.URLClassPath$JarLoader$2.getBytes() URLClassPath.java                                                                              |      17    0%  |              0  |        1  |
|  jdk.internal.loader.URLClassPath$JarLoader$2.getContentLength() URLClassPath.java                                                                      |      17    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle.bindArgumentL(int, Object) BoundMethodHandle.java                                                                   |      15    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.bindArgumentForm(int) LambdaFormEditor.java                                                                          |      15    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.bindArgumentL(BoundMethodHandle, int, Object) LambdaFormEditor.java                                                  |      15    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.putInCache(LambdaFormEditor$TransformKey, LambdaForm) LambdaFormEditor.java                                          |      15    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor$Transform.equals(LambdaFormEditor$TransformKey) LambdaFormEditor.java                                                |      15    0%  |             15  |        1  |
|  java.lang.invoke.MethodHandles.insertArguments(MethodHandle, int, Object[]) MethodHandles.java                                                         |      15    0%  |              0  |        1  |
|  java.lang.invoke.StringConcatFactory.newArrayWithSuffix(String) StringConcatFactory.java                                                               |      15    0%  |              0  |        1  |
|  cd.RedBlackTree$Entry.<init>(Object, Object)                                                                                                           |      13    0%  |             13  |        1  |
|  cd.Motion.<init>(CallSign, Vector3D, Vector3D)                                                                                                         |       9    0%  |              0  |        1  |
|  java.lang.Object.<init>() Object.java                                                                                                                  |       9    0%  |              9  |        1  |
|  cd.RedBlackTree$Node.<init>(Object, Object)                                                                                                            |       9    0%  |              9  |        1  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                         |       9    0%  |              0  |        1  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                   |       9    0%  |              0  |        1  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                 |       9    0%  |              0  |        1  |
|  java.io.FileOutputStream.writeBytes(byte[], int, int, boolean) FileOutputStream.java (native)                                                          |       9    0%  |              9  |        1  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                       |       9    0%  |              0  |        1  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                           |       9    0%  |              0  |        1  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                              |       9    0%  |              0  |        1  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                          |       9    0%  |              0  |        1  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                               |       9    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                  |       9    0%  |              0  |        1  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                    |       9    0%  |              0  |        1  |
|  jdk.internal.misc.Unsafe.allocateInstance(Class) Unsafe.java (native)                                                                                  |       9    0%  |              9  |        1  |
|  java.io.BufferedWriter.flushBuffer() BufferedWriter.java                                                                                               |       9    0%  |              0  |        1  |
|  java.io.OutputStreamWriter.write(char[], int, int) OutputStreamWriter.java                                                                             |       9    0%  |              0  |        1  |
|  java.nio.Buffer.position() Buffer.java                                                                                                                 |       9    0%  |              9  |        1  |
|  java.nio.charset.CharsetEncoder.encode(CharBuffer, ByteBuffer, boolean) CharsetEncoder.java                                                            |       9    0%  |              0  |        1  |
|  sun.nio.cs.StreamEncoder.implWrite(CharBuffer) StreamEncoder.java                                                                                      |       9    0%  |              0  |        1  |
|  sun.nio.cs.StreamEncoder.implWrite(char[], int, int) StreamEncoder.java                                                                                |       9    0%  |              0  |        1  |
|  sun.nio.cs.StreamEncoder.write(char[], int, int) StreamEncoder.java                                                                                    |       9    0%  |              0  |        1  |
|  sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop(CharBuffer, ByteBuffer) US_ASCII.java                                                                      |       9    0%  |              0  |        1  |
|  sun.nio.cs.US_ASCII$Encoder.encodeLoop(CharBuffer, ByteBuffer) US_ASCII.java                                                                           |       9    0%  |              0  |        1  |
|  cd.Vector3D.magnitude()                                                                                                                                |       9    0%  |              9  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder              |       9    0%  |              0  |        1  |
|  java.lang.invoke.InnerClassLambdaMetafactory.buildCallSite() InnerClassLambdaMetafactory.java                                                          |       9    0%  |              0  |        1  |
|  java.lang.invoke.InnerClassLambdaMetafactory.generateInnerClass() InnerClassLambdaMetafactory.java                                                     |       9    0%  |              0  |        1  |
|  java.lang.invoke.InnerClassLambdaMetafactory.spinInnerClass() InnerClassLambdaMetafactory.java                                                         |       9    0%  |              0  |        1  |
|  java.lang.invoke.InnerClassLambdaMetafactory$ForwardingMethodGenerator.generate(MethodType) InnerClassLambdaMetafactory.java                           |       9    0%  |              0  |        1  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                        |       9    0%  |              0  |        1  |
|  java.lang.invoke.LambdaMetafactory.metafactory(MethodHandles$Lookup, String, MethodType, MethodType, MethodHandle, MethodType) LambdaMetafactory.java  |       9    0%  |              0  |        1  |
|  jdk.internal.org.objectweb.asm.MethodVisitor.visitMethodInsn(int, String, String, String, boolean) MethodVisitor.java                                  |       9    0%  |              0  |        1  |
|  jdk.internal.org.objectweb.asm.MethodWriter.visitMethodInsn(int, String, String, String, boolean) MethodWriter.java                                    |       9    0%  |              0  |        1  |
|  jdk.internal.org.objectweb.asm.SymbolTable.addConstantMemberReference(int, String, String, String) SymbolTable.java                                    |       9    0%  |              9  |        1  |
|  jdk.internal.org.objectweb.asm.SymbolTable.addConstantMethodref(String, String, String, boolean) SymbolTable.java                                      |       9    0%  |              0  |        1  |
|  java.lang.ClassLoader.findBootstrapClass(String) ClassLoader.java (native)                                                                             |       7    0%  |              7  |        1  |
|  java.lang.ClassLoader.findBootstrapClassOrNull(String) ClassLoader.java                                                                                |       7    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle$SpeciesData.extendWith(byte) BoundMethodHandle.java                                                                 |       7    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer.findSpecies(Object) ClassSpecializer.java                                                                            |       7    0%  |              0  |        1  |
|  java.lang.invoke.ClassSpecializer$Factory.loadSpecies(ClassSpecializer$SpeciesData) ClassSpecializer.java                                              |       7    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.filterArgumentsForm(int, MethodType, int[]) LambdaFormEditor.java                                                    |       7    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.makeArgumentCombinationForm(int, MethodType, int[], boolean, boolean) LambdaFormEditor.java                          |       7    0%  |              0  |        1  |
|  java.lang.invoke.LambdaFormEditor.newSpeciesData(LambdaForm$BasicType) LambdaFormEditor.java                                                           |       7    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles.argumentsWithCombiner(boolean, MethodHandle, int, MethodHandle, int[]) MethodHandles.java                               |       7    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles.filterArgumentsWithCombiner(MethodHandle, int, MethodHandle, int[]) MethodHandles.java                                  |       7    0%  |              0  |        1  |
|  java.lang.System$2.findBootstrapClassOrNull(String) System.java                                                                                        |       7    0%  |              0  |        1  |
|  jdk.internal.loader.BootLoader.loadClassOrNull(String) BootLoader.java                                                                                 |       7    0%  |              0  |        1  |
|  Run.reportBenchmark()                                                                                                                                  |       7    0%  |              0  |        1  |
|  java.util.jar.JarFile.checkForSpecialAttributes() JarFile.java                                                                                         |       5    0%  |              0  |        1  |
|  java.util.jar.JarFile.getBytes(ZipEntry) JarFile.java                                                                                                  |       5    0%  |              0  |        1  |
|  java.util.jar.JarFile.getEntry(String) JarFile.java                                                                                                    |       5    0%  |              0  |        1  |
|  java.util.jar.JarFile.getJarEntry(String) JarFile.java                                                                                                 |       5    0%  |              0  |        1  |
|  java.util.jar.JarFile.isMultiRelease() JarFile.java                                                                                                    |       5    0%  |              0  |        1  |
|  java.util.zip.ZipFile.getInputStream(ZipEntry) ZipFile.java                                                                                            |       5    0%  |              5  |        1  |
|  jdk.internal.util.jar.JarIndex.getJarIndex(JarFile) JarIndex.java                                                                                      |       5    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                      |       0    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                        |       0    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.validateCompositeData(CompositeData) GarbageCollectionNotifInfoCompositeData.java  |       0    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java            |       0    0%  |              0  |        1  |
|  com.yourkit.an.ar.invoke(Object, Object[]) a                                                                                                           |       0    0%  |              0  |        1  |
|  com.yourkit.probes.ReflectionUtilImpl.callMethod1(Class, Object, String, Object, CallStatus) a                                                         |       0    0%  |              0  |        1  |
|  com.yourkit.runtime.GcPauseCounter$MyListener.handleNotification(Notification, Object) a                                                               |       0    0%  |              0  |        1  |
|  com.yourkit.runtime.JniMethod.callObjectMethodImpl(Class, Object, long, long, Object[], long[]) a                                                      |       0    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java                                                                           |       0    0%  |              0  |        1  |
|  java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java                                                             |       0    0%  |              0  |        1  |
|  java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java                                                        |       0    0%  |              0  |        1  |
|  java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java                                                        |       0    0%  |              0  |        1  |
|  java.util.stream.ReferencePipeline.allMatch(Predicate) ReferencePipeline.java                                                                          |       0    0%  |              0  |        1  |
|  sun.management.LazyCompositeData.isTypeMatched(CompositeType, CompositeType) LazyCompositeData.java                                                    |       0    0%  |              0  |        1  |
|  sun.management.NotificationEmitterSupport.sendNotification(Notification) NotificationEmitterSupport.java                                               |       0    0%  |              0  |        1  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+

Generated by YourKit Java Profiler 2022.9-b183 May 22, 2023 12:16:14
