Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                                  Method                                                                                                  |   Time (ms)   |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                  |  7,435   99%  |              0  |      753  |
|  Run.runBenchmark()                                                                                                                                                                                      |  7,433   99%  |          < 0.1  |      752  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                   |  7,407   99%  |              0  |      750  |
|  Run.measure(Benchmark)                                                                                                                                                                                  |  7,407   99%  |          < 0.1  |      750  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                       |  7,376   99%  |              0  |      746  |
|  List.benchmark()                                                                                                                                                                                        |  7,376   99%  |          < 0.1  |      746  |
|  List.tail(List$Element, List$Element, List$Element)                                                                                                                                                     |  7,295   98%  |            238  |      738  |
|  List.isShorterThan(List$Element, List$Element)                                                                                                                                                          |  6,759   90%  |          5,311  |      683  |
|  List$Element.getNext()                                                                                                                                                                                  |  1,745   23%  |          1,745  |      175  |
|  List.makeList(int)                                                                                                                                                                                      |     70    1%  |             59  |        7  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                                                          |     39    1%  |              0  |        3  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                                                    |     39    1%  |              0  |        3  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                                                                  |     39    1%  |              0  |        3  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                                                        |     39    1%  |              0  |        3  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                                                    |     39    1%  |              0  |        3  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                                                            |     39    1%  |              0  |        3  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                                                    |     39    1%  |              0  |        3  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                                                               |     39    1%  |              0  |        3  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                                                           |     39    1%  |              0  |        3  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                                                                |     39    1%  |              0  |        3  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                                                |     31    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                                       |     31    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                                               |     31    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                                                         |     31    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                                                            |     31    0%  |              0  |        5  |
|  Run.printResult(long)                                                                                                                                                                                   |     31    0%  |              0  |        4  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                                                                                  |     29    0%  |              0  |        2  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                                                                               |     29    0%  |              0  |        2  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                                                        |     28    0%  |              0  |        4  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                                                       |     28    0%  |              0  |        4  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                                                                  |     28    0%  |              0  |        4  |
