Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                                            Method                                                                                                            |   Time (ms)   |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                                      |  4,133   99%  |              0  |      411  |
|  Run.runBenchmark()                                                                                                                                                                                                          |  4,118   98%  |          < 0.1  |      410  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                                       |  4,090   98%  |              0  |      407  |
|  Run.measure(Benchmark)                                                                                                                                                                                                      |  4,090   98%  |              0  |      407  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                                                                           |  4,022   96%  |          < 0.1  |      403  |
|  deltablue.Planner.chainTest(int)                                                                                                                                                                                            |  2,270   54%  |          < 0.1  |      227  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                                                                        |  1,765   42%  |             44  |      175  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                                                        |  1,758   42%  |            966  |      175  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                                                                       |  1,750   42%  |          < 0.1  |      175  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                                                                          |  1,711   41%  |            188  |      172  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                                                                         |  1,646   39%  |          < 0.1  |      164  |
|  deltablue.Planner.change(Variable, int)                                                                                                                                                                                     |  1,319   31%  |          < 0.1  |      133  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                                                                              |  1,310   31%  |          < 0.1  |      131  |
|  deltablue.BinaryConstraint.chooseMethod(int)                                                                                                                                                                                |    782   19%  |            213  |       77  |
|  deltablue.Plan.execute()                                                                                                                                                                                                    |    760   18%  |              0  |       77  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                                                                                     |    716   17%  |            193  |       73  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                                                                                     |    678   16%  |          < 0.1  |       67  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                                                                           |    644   15%  |          < 0.1  |       68  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                                                                                     |    619   15%  |              0  |       61  |
|  deltablue.Strength.weaker(Strength)                                                                                                                                                                                         |    588   14%  |            588  |       58  |
|  deltablue.BinaryConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                                                                                |    449   11%  |             70  |       47  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                                                                                           |    418   10%  |             48  |       43  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                                                                             |    406   10%  |          < 0.1  |       40  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                                                                                               |    395    9%  |          < 0.1  |       40  |
|  deltablue.Strength.of(Strength$Sym)                                                                                                                                                                                         |    370    9%  |              9  |       38  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                                                                                    |    360    9%  |            282  |       37  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                                                                        |    351    8%  |              9  |       33  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                                                                          |    341    8%  |             55  |       32  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                                                                            |    328    8%  |              0  |       35  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                                                                            |    316    8%  |              0  |       33  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                                                                                          |    284    7%  |              0  |       27  |
|  deltablue.Plan$$Lambda$22.0x00000008000ccd88.apply(Object)                                                                                                                                                                  |    263    6%  |            101  |       27  |
|  deltablue.Planner$$Lambda$26.0x00000008000cd620.apply(Object)                                                                                                                                                               |    225    5%  |             73  |       21  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                                                                                             |    190    5%  |              9  |       17  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                                                                                            |    168    4%  |              0  |       16  |
|  deltablue.Planner$$Lambda$33.0x00000008000cdae0.apply(Object)                                                                                                                                                               |    168    4%  |              0  |       16  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                                                                         |    161    4%  |             44  |       16  |
|  deltablue.Planner.lambda$constraintsConsuming$3(AbstractConstraint, ForEachInterface, AbstractConstraint)                                                                                                                   |    151    4%  |             18  |       14  |
|  som.Vector.<init>(int)                                                                                                                                                                                                      |    128    3%  |            128  |       13  |
|  deltablue.ScaleConstraint.execute()                                                                                                                                                                                         |    126    3%  |            126  |       12  |
|  deltablue.Planner$$Lambda$25.0x00000008000cd3f8.apply(Object)                                                                                                                                                               |    112    3%  |             27  |       10  |
|  deltablue.BinaryConstraint.isSatisfied()                                                                                                                                                                                    |    108    3%  |            108  |       11  |
|  som.Vector.append(Object)                                                                                                                                                                                                   |    107    3%  |             77  |       11  |
|  deltablue.UnaryConstraint.removeFromGraph()                                                                                                                                                                                 |    103    2%  |              0  |       11  |
|  deltablue.Variable.removeConstraint(AbstractConstraint)                                                                                                                                                                     |    103    2%  |              0  |       11  |
|  som.Vector.remove(Object)                                                                                                                                                                                                   |    103    2%  |             10  |       11  |
|  som.Vector.with(Object)                                                                                                                                                                                                     |     97    2%  |          < 0.1  |       10  |
|  deltablue.Planner.lambda$addConstraintsConsumingTo$2(AbstractConstraint, Vector, AbstractConstraint)                                                                                                                        |     87    2%  |             38  |        9  |
|  deltablue.Planner$$Lambda$15.0x00000008000cc000.apply(Object)                                                                                                                                                               |     87    2%  |              0  |        9  |
|  deltablue.Planner.lambda$removePropagateFrom$5(Vector, AbstractConstraint)                                                                                                                                                  |     84    2%  |             14  |        9  |
|  deltablue.AbstractConstraint.inputsKnown(int)                                                                                                                                                                               |     81    2%  |             71  |        8  |
|  deltablue.Planner.lambda$removePropagateFrom$4(Vector, AbstractConstraint)                                                                                                                                                  |     69    2%  |             19  |        7  |
|  deltablue.Planner$$Lambda$24.0x00000008000cd1d0.apply(Object)                                                                                                                                                               |     69    2%  |              0  |        7  |
|  Run.printResult(long)                                                                                                                                                                                                       |     67    2%  |              0  |        4  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                                                                              |     63    2%  |              0  |        4  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                                                                        |     63    2%  |              0  |        4  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                                                                                      |     63    2%  |              0  |        4  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                                                                            |     63    2%  |              0  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                                                                        |     63    2%  |              0  |        4  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                                                                                |     63    2%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                                                                        |     63    2%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                                                                                   |     63    2%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                                                                               |     63    2%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                                                                                    |     63    2%  |              0  |        4  |
