Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                        Method                                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                              |  3,985   99%  |              0  |      385  |
|  Run.runBenchmark()                                                                                                                                                                  |  3,985   99%  |          < 0.1  |      385  |
|  Run.doRuns(Benchmark)                                                                                                                                                               |  3,963   99%  |              0  |      384  |
|  Run.measure(Benchmark)                                                                                                                                                              |  3,963   99%  |              0  |      384  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                                   |  3,942   98%  |              0  |      383  |
|  deltablue.Planner.chainTest(int)                                                                                                                                                    |  2,350   59%  |              4  |      232  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                                 |  1,809   45%  |              0  |      180  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                |  1,656   41%  |            973  |      154  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                               |  1,592   40%  |          < 0.1  |      151  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                                   |  1,354   34%  |             19  |      135  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                                |  1,245   31%  |              9  |      123  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                                  |  1,235   31%  |            358  |      122  |
|  deltablue.Planner.change(Variable, int)                                                                                                                                             |  1,215   30%  |          < 0.1  |      117  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                                    |  1,000   25%  |              0  |       99  |
|  deltablue.Plan.execute()                                                                                                                                                            |    858   21%  |          < 0.1  |       77  |
|  som.Vector.append(Object)                                                                                                                                                           |    776   19%  |            761  |       78  |
|  deltablue.Variable.addConstraint(AbstractConstraint)                                                                                                                                |    671   17%  |              9  |       68  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                                             |    661   16%  |            200  |       66  |
|  deltablue.UnaryConstraint.addToGraph()                                                                                                                                              |    622   15%  |              0  |       63  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                                      |    600   15%  |          < 0.1  |       61  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                                             |    592   15%  |              0  |       58  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                                             |    545   14%  |          < 0.1  |       54  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                                     |    377    9%  |              1  |       36  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                                    |    363    9%  |              0  |       37  |
|  deltablue.Plan$$Lambda$22.0x00000008000ccd88.apply(Object)                                                                                                                          |    356    9%  |            132  |       29  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                                                       |    286    7%  |          < 0.1  |       28  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                                                  |    282    7%  |              0  |       25  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                                |    250    6%  |              0  |       25  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                                  |    250    6%  |             46  |       25  |
|  deltablue.BinaryConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                                        |    233    6%  |             19  |       24  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                                 |    223    6%  |             94  |       18  |
