Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                                 Method                                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                |  45,153   99%  |              0  |    4,524  |
|  Run.runBenchmark()                                                                                                                                                                                    |  45,153   99%  |              0  |    4,524  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                 |  45,142   99%  |              0  |    4,523  |
|  Run.measure(Benchmark)                                                                                                                                                                                |  45,142   99%  |          < 0.1  |    4,523  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                                                        |  45,112   99%  |              0  |    4,520  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                                                    |  45,112   99%  |          < 0.1  |    4,520  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                                  |  30,171   67%  |          2,057  |    3,026  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                                                    |  26,910   59%  |             51  |    2,694  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                                                   |  26,759   59%  |          5,330  |    2,679  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                                                     |  18,124   40%  |              0  |    1,817  |
|  som.Set.add(Object)                                                                                                                                                                                   |  18,021   40%  |              9  |    1,807  |
|  som.Set.hasSome(TestInterface)                                                                                                                                                                        |  17,730   39%  |             49  |    1,778  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                                                     |  17,680   39%  |            861  |    1,773  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                                                 |  17,518   39%  |            290  |    1,756  |
|  som.IdentitySet.contains(Object)                                                                                                                                                                      |  17,427   38%  |              0  |    1,747  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                                                               |  17,302   38%  |            190  |    1,734  |
