Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                        Method                                                                                        |   Time (ms)   |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                              |  8,288  100%  |          < 0.1  |      840  |
|  Run.runBenchmark()                                                                                                                                                                  |  8,248   99%  |              0  |      839  |
|  Run.doRuns(Benchmark)                                                                                                                                                               |  8,235   99%  |              0  |      837  |
|  Run.measure(Benchmark)                                                                                                                                                              |  8,235   99%  |          < 0.1  |      837  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                   |  8,228   99%  |              9  |      836  |
|  Towers.benchmark()                                                                                                                                                                  |  8,218   99%  |              0  |      835  |
|  Towers.moveDisks(int, int, int)                                                                                                                                                     |  8,218   99%  |            908  |      835  |
|  Towers.moveTopDisk(int, int)                                                                                                                                                        |  7,320   88%  |            677  |      744  |
|  Towers.pushDisk(Towers$TowersDisk, int)                                                                                                                                             |  3,802   46%  |          2,608  |      384  |
|  Towers.popDiskFrom(int)                                                                                                                                                             |  2,840   34%  |          2,411  |      290  |
|  Towers$TowersDisk.setNext(Towers$TowersDisk)                                                                                                                                        |  1,496   18%  |          1,496  |      150  |
|  Towers$TowersDisk.getSize()                                                                                                                                                         |    116    1%  |            116  |       12  |
|  Harness.processArguments(String[])                                                                                                                                                  |     39    0%  |              0  |        1  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                            |     39    0%  |              0  |        2  |
|  java.lang.String.indexOf(int, int) String.java                                                                                                                                      |     39    0%  |             39  |        1  |
|  java.net.URL.<init>(URL, String) URL.java                                                                                                                                           |     39    0%  |              0  |        1  |
|  java.net.URL.<init>(URL, String, URLStreamHandler) URL.java                                                                                                                         |     39    0%  |              0  |        1  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                   |     39    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                           |     39    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                                     |     39    0%  |              0  |        2  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                                        |     39    0%  |              0  |        2  |
