Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  27,006  100%  |              0  |    2,713  |
|  Run.runBenchmark()                                                                                                                                                        |  27,006  100%  |              0  |    2,713  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  26,997   99%  |              9  |    2,712  |
|  Run.measure(Benchmark)                                                                                                                                                    |  26,987   99%  |          < 0.1  |    2,711  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  26,962   99%  |              0  |    2,710  |
|  Richards.benchmark()                                                                                                                                                      |  26,832   99%  |          7,475  |    2,697  |
|  richards.Scheduler.start()                                                                                                                                                |  18,884   70%  |          < 0.1  |    1,898  |
|  richards.Scheduler.schedule()                                                                                                                                             |  18,259   68%  |            651  |    1,835  |
|  richards.TaskControlBlock.runTask()                                                                                                                                       |  16,775   62%  |         10,223  |    1,687  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7978.apply(Packet, RBObject)                                                                                                  |   3,157   12%  |          1,108  |      320  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                               |   2,048    8%  |            202  |      207  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7ba0.apply(Packet, RBObject)                                                                                                  |   1,966    7%  |            954  |      199  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                          |   1,376    5%  |            526  |      140  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                                |   1,012    4%  |            326  |      101  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7528.apply(Packet, RBObject)                                                                                                  |     998    4%  |            409  |       99  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                                  |     894    3%  |            759  |       90  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                               |     832    3%  |            832  |       84  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                                    |     731    3%  |             49  |       73  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                                                 |     589    2%  |            249  |       58  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7750.apply(Packet, RBObject)                                                                                                  |     534    2%  |            218  |       55  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                              |     487    2%  |            487  |       48  |
|  richards.Scheduler.<init>()                                                                                                                                               |     473    2%  |            468  |       48  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                                                  |     450    2%  |            450  |       45  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                                         |     450    2%  |              0  |       45  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                                                |     315    1%  |            148  |       33  |
|  richards.Scheduler.findTask(int)                                                                                                                                          |     286    1%  |            286  |       29  |
|  richards.Scheduler.release(int)                                                                                                                                           |     280    1%  |              9  |       28  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                                |     226    1%  |            226  |       23  |
