Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  23,753   99%  |              0  |    2,376  |
|  Run.runBenchmark()                                                                                                                                                   |  23,753   99%  |          < 0.1  |    2,376  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  23,743   99%  |              0  |    2,375  |
|  Run.measure(Benchmark)                                                                                                                                               |  23,743   99%  |              0  |    2,375  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  23,733   99%  |              0  |    2,374  |
|  json.JsonPureStringParser.readValue()                                                                                                                                |  23,733   99%  |            410  |    2,374  |
|  Json.benchmark()                                                                                                                                                     |  23,723   99%  |              0  |    2,373  |
|  json.JsonPureStringParser.parse()                                                                                                                                    |  23,723   99%  |              0  |    2,373  |
|  json.JsonPureStringParser.readObject()                                                                                                                               |  23,723   99%  |            126  |    2,373  |
|  json.JsonPureStringParser.readArray()                                                                                                                                |  23,677   99%  |            375  |    2,368  |
|  json.JsonPureStringParser.read()                                                                                                                                     |  14,156   59%  |          5,267  |    1,423  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                       |   9,685   41%  |            896  |      972  |
|  java.lang.String.substring(int, int) String.java                                                                                                                     |   7,628   32%  |          2,490  |      764  |
|  json.JsonPureStringParser.readString()                                                                                                                               |   6,454   27%  |            148  |      643  |
|  java.lang.String.equals(Object) String.java                                                                                                                          |   5,143   22%  |          5,143  |      506  |
|  json.JsonPureStringParser.readNumber()                                                                                                                               |   4,132   17%  |            256  |      421  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                           |   4,039   17%  |            309  |      400  |
|  java.lang.StringLatin1.newString(byte[], int, int) StringLatin1.java                                                                                                 |   3,942   17%  |          1,396  |      396  |
|  json.JsonPureStringParser.readName()                                                                                                                                 |   3,594   15%  |             64  |      365  |
