Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  13,082   99%  |          < 0.1  |    1,322  |
|  Run.runBenchmark()                                                                                                                                                   |  13,063   99%  |          < 0.1  |    1,321  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  13,048   99%  |              0  |    1,318  |
|  Run.measure(Benchmark)                                                                                                                                               |  13,048   99%  |          < 0.1  |    1,318  |
|  CD.benchmark(int)                                                                                                                                                    |  12,977   99%  |             19  |    1,312  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  12,977   99%  |              0  |    1,312  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  12,748   97%  |          < 0.1  |    1,288  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  11,515   88%  |              0  |    1,165  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  10,712   81%  |          < 0.1  |    1,079  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                     |   9,814   75%  |              9  |      989  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |   9,804   75%  |              4  |      988  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |   9,799   74%  |             19  |      987  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |   9,779   74%  |          1,150  |      985  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   4,387   33%  |            925  |      447  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   4,108   31%  |             29  |      419  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   3,255   25%  |          3,255  |      321  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,579   20%  |          1,753  |      267  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                      |   1,960   15%  |             10  |      200  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                 |   1,949   15%  |          1,126  |      199  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                        |   1,570   12%  |             56  |      160  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                      |   1,513   11%  |            262  |      154  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                         |   1,388   11%  |            135  |      143  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                     |   1,388   11%  |              0  |      143  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                           |   1,250    9%  |          1,250  |      128  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                            |   1,193    9%  |            373  |      119  |
|  cd.RedBlackTree.leftRotate(RedBlackTree$Node)                                                                                                                        |     663    5%  |            663  |       65  |
|  cd.RedBlackTree$Node.successor()                                                                                                                                     |     342    3%  |            139  |       34  |
|  cd.CollisionDetector.lambda$handleNewFrame$3(Vector, Vector)                                                                                                         |     312    2%  |             42  |       33  |
|  cd.CollisionDetector$$Lambda$21.0x00000008000c8678.apply(Object)                                                                                                     |     312    2%  |              0  |       33  |
|  cd.CollisionDetector.lambda$handleNewFrame$1(RedBlackTree, Vector, RedBlackTree$Entry)                                                                               |     256    2%  |              9  |       25  |
|  cd.CollisionDetector$$Lambda$14.0x00000008000c7d38.apply(Object)                                                                                                     |     256    2%  |              0  |       25  |
|  cd.RedBlackTree.treeMinimum(RedBlackTree$Node)                                                                                                                       |     250    2%  |            250  |       24  |
|  cd.RedBlackTree.rightRotate(RedBlackTree$Node)                                                                                                                       |     248    2%  |            248  |       26  |
|  cd.Motion.findIntersection(Motion)                                                                                                                                   |     216    2%  |             39  |       22  |
|  cd.Simulator.simulate(double)                                                                                                                                        |     199    2%  |            141  |       21  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$5(Vector, RedBlackTree$Entry)                                                                                         |     156    1%  |            129  |       16  |
|  cd.CollisionDetector$$Lambda$20.0x00000008000c8450.apply(Object)                                                                                                     |     156    1%  |              0  |       16  |
|  cd.Vector3D.minus(Vector3D)                                                                                                                                          |     152    1%  |            103  |       15  |
|  cd.Vector2D.plus(Vector2D)                                                                                                                                           |     149    1%  |             99  |       15  |
|  som.Vector.append(Object)                                                                                                                                            |     138    1%  |            118  |       14  |
|  som.Vector.<init>()                                                                                                                                                  |     129    1%  |              9  |       13  |
|  cd.Vector2D.minus(Vector2D)                                                                                                                                          |     123    1%  |            104  |       13  |
|  som.Vector.<init>(int)                                                                                                                                               |     119    1%  |            119  |       12  |
|  cd.Motion.delta()                                                                                                                                                    |     102    1%  |              0  |       10  |
|  som.Vector.at(int)                                                                                                                                                   |      79    1%  |             79  |        8  |
|  Run.printResult(long)                                                                                                                                                |      70    1%  |              9  |        6  |
|  cd.Vector2D.<init>(double, double)                                                                                                                                   |      69    1%  |             69  |        7  |
|  cd.CallSign.compareTo(Object)                                                                                                                                        |      68    1%  |             38  |        7  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |      60    0%  |          < 0.1  |        5  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                  |      56    0%  |              0  |        4  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java  |      56    0%  |              0  |        4  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                     |      56    0%  |          < 0.1  |        4  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                          |      50    0%  |              0  |        3  |
|  cd.Vector3D.<init>(double, double, double)                                                                                                                           |      49    0%  |             49  |        5  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                           |      45    0%  |             18  |        2  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                  |      45    0%  |              0  |        2  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |      38    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |      38    0%  |          < 0.1  |        4  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                       |      36    0%  |              0  |        4  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                    |      36    0%  |              0  |        4  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                |      36    0%  |              0  |        4  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                    |      36    0%  |              0  |        4  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                              |      36    0%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                    |      36    0%  |              0  |        4  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                            |      36    0%  |              0  |        4  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                                 |      36    0%  |              0  |        4  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                    |      36    0%  |              0  |        4  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      34    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      34    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                            |      34    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                      |      34    0%  |              0  |        5  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                         |      34    0%  |              0  |        5  |
|  cd.CallSign.compareTo(CallSign)                                                                                                                                      |      29    0%  |             29  |        3  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object, Object) Invokers$Holder                                                                  |      29    0%  |             29  |        3  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                       |      28    0%  |              0  |        3  |
