Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)   |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  3,961   99%  |              0  |      399  |
|  Run.runBenchmark()                                                                                                                                                   |  3,961   99%  |              0  |      399  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  3,935   98%  |              0  |      398  |
|  Run.measure(Benchmark)                                                                                                                                               |  3,935   98%  |          < 0.1  |      398  |
|  DeltaBlue.innerBenchmarkLoop(int)                                                                                                                                    |  3,895   97%  |          < 0.1  |      394  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  2,460   62%  |          1,576  |      252  |
|  deltablue.Planner.chainTest(int)                                                                                                                                     |  2,054   51%  |              5  |      212  |
|  deltablue.Planner.projectionTest(int)                                                                                                                                |  1,840   46%  |             25  |      182  |
|  deltablue.Plan.execute()                                                                                                                                             |  1,658   41%  |              0  |      170  |
|  deltablue.Planner.change(Variable, int)                                                                                                                              |  1,327   33%  |          < 0.1  |      134  |
|  deltablue.AbstractConstraint.satisfy(int, Planner)                                                                                                                   |    900   23%  |            180  |       91  |
|  deltablue.Planner.incrementalAdd(AbstractConstraint)                                                                                                                 |    900   23%  |              0  |       91  |
|  deltablue.AbstractConstraint.addConstraint(Planner)                                                                                                                  |    867   22%  |              9  |       87  |
|  deltablue.AbstractConstraint.destroyConstraint(Planner)                                                                                                              |    805   20%  |          < 0.1  |       81  |
|  deltablue.Planner.incrementalRemove(AbstractConstraint)                                                                                                              |    754   19%  |          < 0.1  |       77  |
|  deltablue.UnaryConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                    |    626   16%  |              0  |       62  |
|  deltablue.Planner.removePropagateFrom(Variable)                                                                                                                      |    574   14%  |              2  |       58  |
|  deltablue.Planner.addPropagate(AbstractConstraint, int)                                                                                                              |    548   14%  |            128  |       58  |
|  deltablue.Plan$$Lambda$22.0x00000008000ccd88.apply(Object)                                                                                                           |    415   10%  |            150  |       45  |
|  deltablue.StayConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    372    9%  |              0  |       35  |
|  deltablue.Planner.constraintsConsuming(Variable, ForEachInterface)                                                                                                   |    329    8%  |          < 0.1  |       34  |
|  som.Vector.<init>(int)                                                                                                                                               |    283    7%  |            283  |       26  |
|  som.Vector.append(Object)                                                                                                                                            |    269    7%  |            249  |       29  |
|  deltablue.Plan.lambda$execute$0(AbstractConstraint)                                                                                                                  |    265    7%  |             58  |       31  |
|  deltablue.EditConstraint.<init>(Variable, Strength$Sym, Planner)                                                                                                     |    254    6%  |              0  |       27  |
|  deltablue.Planner.extractPlanFromConstraints(Vector)                                                                                                                 |    241    6%  |              0  |       24  |
|  deltablue.Planner.makePlan(Vector)                                                                                                                                   |    241    6%  |             85  |       24  |
|  deltablue.Planner$$Lambda$26.0x00000008000cd620.apply(Object)                                                                                                        |    194    5%  |             39  |       20  |
|  som.Vector.with(Object)                                                                                                                                              |    191    5%  |             43  |       20  |
|  deltablue.ScaleConstraint.<init>(Variable, Variable, Variable, Variable, Strength$Sym, Planner)                                                                      |    181    5%  |             30  |       17  |
|  deltablue.Variable.<init>()                                                                                                                                          |    157    4%  |             20  |       16  |
|  deltablue.Planner.lambda$constraintsConsuming$3(AbstractConstraint, ForEachInterface, AbstractConstraint)                                                            |    154    4%  |             33  |       16  |
|  deltablue.EqualityConstraint.<init>(Variable, Variable, Strength$Sym, Planner)                                                                                       |    147    4%  |              0  |       15  |
|  deltablue.BinaryConstraint.isSatisfied()                                                                                                                             |    144    4%  |            144  |       14  |
|  deltablue.Planner.addConstraintsConsumingTo(Variable, Vector)                                                                                                        |    139    3%  |              9  |       15  |
|  deltablue.EqualityConstraint.execute()                                                                                                                               |    137    3%  |            132  |       15  |
|  deltablue.Planner.lambda$chainTest$7(int)                                                                                                                            |    136    3%  |              0  |       14  |
|  deltablue.Planner$$Lambda$12.0x00000008000c66a0.apply(int)                                                                                                           |    136    3%  |              0  |       14  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                           |    136    3%  |              0  |       14  |
|  deltablue.UnaryConstraint.removeFromGraph()                                                                                                                          |    118    3%  |              0  |       12  |
|  deltablue.Variable.removeConstraint(AbstractConstraint)                                                                                                              |    118    3%  |              0  |       12  |
|  som.Vector.remove(Object)                                                                                                                                            |    118    3%  |              1  |       12  |
|  deltablue.Planner.lambda$incrementalRemove$0(AbstractConstraint)                                                                                                     |    111    3%  |              0  |       11  |
|  deltablue.Planner$$Lambda$28.0x00000008000cdae0.apply(Object)                                                                                                        |    111    3%  |              0  |       11  |
|  deltablue.Planner.lambda$removePropagateFrom$5(Vector, AbstractConstraint)                                                                                           |    100    3%  |          < 0.1  |       10  |
|  deltablue.Planner$$Lambda$25.0x00000008000cd3f8.apply(Object)                                                                                                        |    100    3%  |              0  |       10  |
|  deltablue.Planner.lambda$addConstraintsConsumingTo$2(AbstractConstraint, Vector, AbstractConstraint)                                                                 |     98    2%  |              8  |       10  |
|  deltablue.Planner$$Lambda$18.0x00000008000cc000.apply(Object)                                                                                                        |     98    2%  |              0  |       10  |
|  deltablue.BinaryConstraint.recalculate()                                                                                                                             |     96    2%  |             58  |       10  |
|  deltablue.Variable.setDeterminedBy(AbstractConstraint)                                                                                                               |     79    2%  |             79  |        5  |
|  deltablue.BinaryConstraint.getOutput()                                                                                                                               |     77    2%  |             77  |        8  |
|  som.Vector.<init>()                                                                                                                                                  |     70    2%  |              0  |        5  |
|  deltablue.ScaleConstraint.execute()                                                                                                                                  |     69    2%  |             69  |       10  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                 |     66    2%  |              0  |        5  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                 |     66    2%  |              0  |        5  |
|  deltablue.Planner$$Lambda$24.0x00000008000cd1d0.apply(Object)                                                                                                        |     60    2%  |              4  |        6  |
|  deltablue.ScaleConstraint.addToGraph()                                                                                                                               |     58    1%  |             21  |        5  |
|  deltablue.AbstractConstraint.<init>(Strength$Sym)                                                                                                                    |     57    1%  |              9  |        6  |
|  deltablue.Planner.lambda$removePropagateFrom$4(Vector, AbstractConstraint)                                                                                           |     55    1%  |              0  |        5  |
|  java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder                                                                |     51    1%  |             29  |        5  |
|  java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder                                                                                  |     51    1%  |              0  |        5  |
|  deltablue.BinaryConstraint.inputsDo(ForEachInterface)                                                                                                                |     49    1%  |             49  |        5  |
|  deltablue.Strength.of(Strength$Sym)                                                                                                                                  |     47    1%  |              9  |        5  |
|  deltablue.Variable.addConstraint(AbstractConstraint)                                                                                                                 |     46    1%  |              0  |        5  |
|  deltablue.ScaleConstraint.recalculate()                                                                                                                              |     45    1%  |              9  |        5  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                       |     39    1%  |              0  |        4  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                 |     39    1%  |              0  |        4  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                               |     39    1%  |          < 0.1  |        4  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                     |     39    1%  |              0  |        4  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                         |     39    1%  |              0  |        4  |
|  Run.printResult(long)                                                                                                                                                |     39    1%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                            |     39    1%  |              0  |        4  |
