Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)   |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  8,275   99%  |              0  |      839  |
|  Run.runBenchmark()                                                                                                                                                        |  8,275   99%  |          < 0.1  |      839  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  8,242   99%  |              0  |      837  |
|  Run.measure(Benchmark)                                                                                                                                                    |  8,242   99%  |          < 0.1  |      837  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  8,220   99%  |          < 0.1  |      834  |
|  Towers.benchmark()                                                                                                                                                        |  8,210   99%  |              0  |      833  |
|  Towers.moveDisks(int, int, int)                                                                                                                                           |  8,195   99%  |            456  |      831  |
|  Towers.moveTopDisk(int, int)                                                                                                                                              |  7,739   93%  |            644  |      783  |
|  Towers.pushDisk(Towers$TowersDisk, int)                                                                                                                                   |  3,933   47%  |          3,015  |      397  |
|  Towers.popDiskFrom(int)                                                                                                                                                   |  3,161   38%  |          2,510  |      318  |
|  Towers$TowersDisk.setNext(Towers$TowersDisk)                                                                                                                              |  1,441   17%  |          1,441  |      146  |
|  Towers$TowersDisk.getSize()                                                                                                                                               |    126    2%  |            126  |       14  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                          |     26    0%  |              0  |        3  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                         |     26    0%  |              0  |        3  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                  |     26    0%  |              0  |        3  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                                        |     26    0%  |              0  |        3  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                            |     26    0%  |              0  |        3  |
|  java.util.jar.JarFile.<init>(File, boolean, int, Runtime$Version) JarFile.java                                                                                            |     26    0%  |              0  |        3  |
|  java.util.zip.ZipFile.<init>(File, int) ZipFile.java                                                                                                                      |     26    0%  |              0  |        3  |
|  java.util.zip.ZipFile.<init>(File, int, Charset) ZipFile.java                                                                                                             |     26    0%  |              0  |        3  |
|  java.util.zip.ZipFile$CleanableResource.<init>(ZipFile, ZipCoder, File, int) ZipFile.java                                                                                 |     26    0%  |              0  |        2  |
