Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  46,265   99%  |              0  |    4,660  |
|  Run.runBenchmark()                                                                                                                                                   |  46,265   99%  |              0  |    4,660  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  46,235   99%  |              0  |    4,657  |
|  Run.measure(Benchmark)                                                                                                                                               |  46,235   99%  |              0  |    4,657  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  46,195   99%  |              0  |    4,653  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  46,195   99%  |             10  |    4,653  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  31,147   67%  |          1,667  |    3,137  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  27,369   59%  |             37  |    2,772  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  27,201   59%  |          4,650  |    2,754  |
|  som.Set.add(Object)                                                                                                                                                  |  18,737   40%  |             11  |    1,873  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  18,729   40%  |          < 0.1  |    1,872  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  18,463   40%  |             60  |    1,847  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  18,403   40%  |            904  |    1,841  |
|  havlak.LoopStructureGraph$$Lambda$87.0x00000008000cd340.apply(Object)                                                                                                |  18,072   39%  |            237  |    1,805  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  18,048   39%  |          < 0.1  |    1,805  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  17,964   39%  |            178  |    1,795  |
|  havlak.LoopStructureGraph.lambda$calculateNestingLevel$0(SimpleLoop)                                                                                                 |  17,834   38%  |             99  |    1,782  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  17,785   38%  |              0  |    1,778  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |  17,488   38%  |         17,488  |    1,749  |
|  som.IdentitySet$$Lambda$24.0x00000008000ccef0.test(Object)                                                                                                           |  17,488   38%  |              0  |    1,749  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   8,494   18%  |             19  |      864  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   5,342   12%  |          < 0.1  |      542  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   5,096   11%  |              0  |      519  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   5,096   11%  |            251  |      519  |
|  havlak.HavlakLoopFinder$$Lambda$16.0x00000008000c5c70.apply(Object)                                                                                                  |   4,306    9%  |            102  |      438  |
|  havlak.HavlakLoopFinder.lambda$processEdges$1(int, BasicBlock)                                                                                                       |   4,204    9%  |          3,377  |      427  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   3,108    7%  |             29  |      318  |
