Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                         Method                                                                                          |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                 |  17,883   99%  |              0  |    1,786  |
|  Run.runBenchmark()                                                                                                                                                                     |  17,883   99%  |          < 0.1  |    1,786  |
|  Run.doRuns(Benchmark)                                                                                                                                                                  |  17,842   99%  |              0  |    1,782  |
|  Run.measure(Benchmark)                                                                                                                                                                 |  17,842   99%  |          < 0.1  |    1,782  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                      |  17,825   99%  |              0  |    1,779  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                                             |  17,825   99%  |          7,659  |    1,779  |
|  Storage.benchmark()                                                                                                                                                                    |  17,825   99%  |              0  |    1,779  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                                                    |  17,825   99%  |          6,618  |    1,779  |
|  Storage$$Lambda$12.0x00000008000c2a90.apply(int)                                                                                                                                       |  17,816   99%  |            137  |    1,778  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                                                      |  17,796   99%  |            514  |    1,776  |
|  som.Random.next()                                                                                                                                                                      |   2,553   14%  |          2,553  |      256  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                                        |     342    2%  |            218  |       34  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                                        |     342    2%  |              0  |       34  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                                   |      94    1%  |             94  |       10  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                                            |      66    0%  |          < 0.1  |        8  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                                    |      59    0%  |              0  |        5  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java                    |      59    0%  |              0  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                                            |      59    0%  |              0  |        5  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                                       |      59    0%  |              0  |        5  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, int, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                                      |      48    0%  |              0  |        6  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                              |      48    0%  |          < 0.1  |        6  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                         |      44    0%  |              0  |        5  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                                      |      44    0%  |              0  |        5  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                                  |      44    0%  |              0  |        5  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                                      |      44    0%  |              0  |        5  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                                |      44    0%  |              0  |        5  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, List) StringConcatFactory.java                                                                                   |      44    0%  |          < 0.1  |        5  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                                      |      44    0%  |              0  |        5  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                                             |      32    0%  |             25  |        3  |
|  javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java                                                                             |      31    0%  |              0  |        3  |
|  javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java                                                                    |      31    0%  |              0  |        3  |
|  Storage$$Lambda$12.0x00000008000c2a90.<init>(Storage, int, Random)                                                                                                                     |      29    0%  |             29  |        3  |
