Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                                       Method                                                                                                       |   Time (ms)   |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                            |  9,677   99%  |              0  |      973  |
|  Run.runBenchmark()                                                                                                                                                                                                |  9,665   99%  |          < 0.1  |      971  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                             |  9,640   99%  |              0  |      968  |
|  Run.measure(Benchmark)                                                                                                                                                                                            |  9,640   99%  |              0  |      968  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                 |  9,617   99%  |              0  |      965  |
|  Sieve.benchmark()                                                                                                                                                                                                 |  9,617   99%  |          8,601  |      965  |
|  Sieve.sieve(boolean[], int)                                                                                                                                                                                       |    742    8%  |            742  |       77  |
|  java.util.Arrays.fill(boolean[], boolean) Arrays.java                                                                                                                                                             |    273    3%  |            273  |       28  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                                                          |     41    0%  |              0  |       11  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                                                         |     41    0%  |              0  |       11  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                                                                   |     41    0%  |          < 0.1  |       11  |
|  jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(String, boolean) ClassLoaders.java                                                                                                                      |     41    0%  |              0  |       11  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                                                 |     40    0%  |              0  |       10  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                                                              |     31    0%  |              0  |        3  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                                                              |     31    0%  |              0  |        3  |
|  java.lang.Class.forName(String, boolean, ClassLoader) Class.java                                                                                                                                                  |     29    0%  |              0  |        9  |
|  java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)                                                                                                                                 |     29    0%  |              0  |        9  |
|  java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java                                                                                                |     29    0%  |              0  |        9  |
|  java.security.AccessController.executePrivileged(PrivilegedExceptionAction, AccessControlContext, Class) AccessController.java                                                                                    |     29    0%  |              0  |        9  |
|  jdk.internal.loader.URLClassPath.getLoader(int) URLClassPath.java                                                                                                                                                 |     29    0%  |              0  |        9  |
|  jdk.internal.loader.URLClassPath.getLoader(URL) URLClassPath.java                                                                                                                                                 |     29    0%  |              0  |        9  |
|  jdk.internal.loader.URLClassPath.getResource(String, boolean) URLClassPath.java                                                                                                                                   |     29    0%  |              0  |        9  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                                                                        |     29    0%  |              0  |        9  |
|  jdk.internal.loader.URLClassPath$3.run() URLClassPath.java                                                                                                                                                        |     29    0%  |              0  |        9  |
|  jdk.internal.loader.URLClassPath$JarLoader.<init>(URL, URLStreamHandler, HashMap, AccessControlContext) URLClassPath.java                                                                                         |     29    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java                                                                                                                                         |     29    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath$JarLoader.getJarFile(URL) URLClassPath.java                                                                                                                                      |     29    0%  |          < 0.1  |        8  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                                                                              |     29    0%  |              0  |        8  |
|  jdk.internal.loader.URLClassPath$JarLoader$1.run() URLClassPath.java                                                                                                                                              |     29    0%  |              0  |        8  |
|  sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java                                                                                                                            |     29    0%  |              0  |        9  |
|  sun.launcher.LauncherHelper.loadMainClass(int, String) LauncherHelper.java                                                                                                                                        |     29    0%  |              0  |        9  |
|  java.util.jar.JarFile.<init>(File, boolean, int, Runtime$Version) JarFile.java                                                                                                                                    |     27    0%  |              0  |        7  |
|  java.util.zip.ZipFile.<init>(File, int) ZipFile.java                                                                                                                                                              |     27    0%  |              0  |        7  |
|  java.util.zip.ZipFile.<init>(File, int, Charset) ZipFile.java                                                                                                                                                     |     27    0%  |              0  |        7  |
|  java.util.zip.ZipFile$CleanableResource.<init>(ZipFile, ZipCoder, File, int) ZipFile.java                                                                                                                         |     25    0%  |              0  |        6  |
|  java.util.zip.ZipFile$Source.get(File, boolean, ZipCoder) ZipFile.java                                                                                                                                            |     25    0%  |          < 0.1  |        6  |
|  Run.printResult(long)                                                                                                                                                                                             |     22    0%  |          < 0.1  |        3  |
|  java.io.BufferedWriter.flushBuffer() BufferedWriter.java                                                                                                                                                          |     21    0%  |              0  |        2  |
|  java.io.OutputStreamWriter.write(char[], int, int) OutputStreamWriter.java                                                                                                                                        |     21    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.implWrite(char[], int, int) StreamEncoder.java                                                                                                                                           |     21    0%  |             11  |        2  |
|  sun.nio.cs.StreamEncoder.write(char[], int, int) StreamEncoder.java                                                                                                                                               |     21    0%  |              0  |        2  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                                                                                 |     17    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                                                                                   |     17    0%  |              0  |        1  |
|  com.sun.management.GcInfo.<init>(CompositeData) GcInfo.java                                                                                                                                                       |     17    0%  |              0  |        1  |
|  com.sun.management.GcInfo.from(CompositeData) GcInfo.java                                                                                                                                                         |     17    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getGcInfo(CompositeData) GarbageCollectionNotifInfoCompositeData.java                                                                         |     17    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                                                                       |     17    0%  |              0  |        1  |
|  com.sun.management.internal.GcInfoCompositeData.getMemoryUsageAfterGc(CompositeData) GcInfoCompositeData.java                                                                                                     |     17    0%  |              0  |        1  |
|  com.yourkit.an.ar.invoke(Object, Object[]) a                                                                                                                                                                      |     17    0%  |              0  |        1  |
|  com.yourkit.probes.ReflectionUtilImpl.callMethod1(Class, Object, String, Object, CallStatus) a                                                                                                                    |     17    0%  |              0  |        1  |
|  com.yourkit.runtime.GcPauseCounter$MyListener.handleNotification(Notification, Object) a                                                                                                                          |     17    0%  |              0  |        1  |
|  com.yourkit.runtime.JniMethod.callObjectMethodImpl(Class, Object, long, long, Object[], long[]) a                                                                                                                 |     17    0%  |              0  |        1  |
