Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                                             Method                                                                                             |   Time (ms)   |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                        |  8,242   99%  |              0  |      819  |
|  Run.runBenchmark()                                                                                                                                                                            |  8,242   99%  |              0  |      818  |
|  Run.doRuns(Benchmark)                                                                                                                                                                         |  8,232   99%  |              0  |      815  |
|  Run.measure(Benchmark)                                                                                                                                                                        |  8,232   99%  |          < 0.1  |      815  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                             |  8,179   99%  |              0  |      810  |
|  Towers.benchmark()                                                                                                                                                                            |  8,179   99%  |             19  |      810  |
|  Towers.moveDisks(int, int, int)                                                                                                                                                               |  8,159   99%  |            665  |      808  |
|  Towers.moveTopDisk(int, int)                                                                                                                                                                  |  7,493   91%  |            596  |      737  |
|  Towers.pushDisk(Towers$TowersDisk, int)                                                                                                                                                       |  3,671   44%  |          2,626  |      362  |
|  Towers.popDiskFrom(int)                                                                                                                                                                       |  3,226   39%  |          2,639  |      316  |
|  Towers$TowersDisk.setNext(Towers$TowersDisk)                                                                                                                                                  |  1,441   17%  |          1,441  |      138  |
|  Towers$TowersDisk.getSize()                                                                                                                                                                   |    190    2%  |            190  |       17  |
|  Run.printResult(long)                                                                                                                                                                         |     53    1%  |          < 0.1  |        5  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                                              |     34    0%  |              0  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                                          |     34    0%  |              0  |        4  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                                                  |     34    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                                          |     34    0%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                                                     |     34    0%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                                                 |     34    0%  |              0  |        4  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                                                      |     34    0%  |              0  |        4  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                                |     28    0%  |              0  |        4  |
