Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                                       Method                                                                                                       |   Time (ms)    |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                            |  27,101   99%  |              0  |    2,733  |
|  Run.runBenchmark()                                                                                                                                                                                                |  27,095   99%  |          < 0.1  |    2,732  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                             |  27,083   99%  |              0  |    2,729  |
|  Run.measure(Benchmark)                                                                                                                                                                                            |  27,083   99%  |              0  |    2,729  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                 |  27,068   99%  |          < 0.1  |    2,727  |
|  Richards.benchmark()                                                                                                                                                                                              |  26,968   99%  |          7,195  |    2,717  |
|  richards.Scheduler.start()                                                                                                                                                                                        |  19,413   72%  |          < 0.1  |    1,959  |
|  richards.Scheduler.schedule()                                                                                                                                                                                     |  18,837   69%  |            817  |    1,901  |
|  richards.TaskControlBlock.runTask()                                                                                                                                                                               |  17,267   64%  |         10,577  |    1,742  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                                                                                          |   3,250   12%  |            949  |      327  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                                                                       |   2,300    8%  |            216  |      230  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                                                                                          |   1,904    7%  |          1,130  |      194  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                                                                  |   1,347    5%  |            500  |      135  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                                                                                          |   1,065    4%  |            319  |      107  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                                                                          |     896    3%  |            725  |       92  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                                                                            |     861    3%  |             29  |       86  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                                                                        |     774    3%  |            365  |       80  |
