Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                         Method                                                                          |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                 |  27,186   99%  |          < 0.1  |    2,730  |
|  Run.runBenchmark()                                                                                                                                     |  27,178   99%  |              0  |    2,728  |
|  Run.doRuns(Benchmark)                                                                                                                                  |  27,171   99%  |              0  |    2,726  |
|  Run.measure(Benchmark)                                                                                                                                 |  27,171   99%  |              9  |    2,726  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                      |  27,133   99%  |          < 0.1  |    2,722  |
|  Richards.benchmark()                                                                                                                                   |  27,021   99%  |          7,037  |    2,711  |
|  richards.Scheduler.start()                                                                                                                             |  19,591   72%  |              9  |    1,967  |
|  richards.Scheduler.schedule()                                                                                                                          |  18,908   69%  |            704  |    1,897  |
|  richards.TaskControlBlock.runTask()                                                                                                                    |  17,314   64%  |         10,825  |    1,736  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                               |   3,317   12%  |            903  |      333  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                            |   2,414    9%  |            234  |      242  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                               |   1,653    6%  |            809  |      163  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                       |   1,548    6%  |            569  |      155  |
|  richards.RBObject.append(Packet, Packet)                                                                                                               |   1,139    4%  |            789  |      114  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                               |     960    4%  |            349  |       96  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                            |     889    3%  |            889  |       90  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                             |     844    3%  |            310  |       82  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                 |     827    3%  |             39  |       83  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                               |     628    2%  |            270  |       64  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                              |     610    2%  |            181  |       61  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                           |     548    2%  |            528  |       53  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                               |     421    2%  |            421  |       43  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                      |     421    2%  |              0  |       43  |
|  richards.Scheduler.release(int)                                                                                                                        |     409    2%  |             29  |       41  |
|  richards.Packet.setLink(Packet)                                                                                                                        |     385    1%  |            385  |       39  |
|  richards.Scheduler.<init>()                                                                                                                            |     384    1%  |            384  |       38  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                             |     358    1%  |            179  |       37  |
|  richards.Scheduler.findTask(int)                                                                                                                       |     303    1%  |            303  |       32  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                             |     239    1%  |            239  |       24  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                     |     231    1%  |             90  |       22  |
