Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  13,451   99%  |          < 0.1  |    1,346  |
|  Run.runBenchmark()                                                                                                                                                   |  13,448   99%  |              0  |    1,344  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  13,435   99%  |              0  |    1,342  |
|  Run.measure(Benchmark)                                                                                                                                               |  13,435   99%  |              0  |    1,342  |
|  CD.benchmark(int)                                                                                                                                                    |  13,405   99%  |              9  |    1,339  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                           |  13,405   99%  |              0  |    1,339  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                          |  13,233   98%  |          < 0.1  |    1,320  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  11,716   87%  |             46  |    1,164  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                      |  11,480   85%  |              0  |    1,146  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                     |  10,272   76%  |              9  |    1,024  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                               |  10,262   76%  |             39  |    1,023  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                      |  10,223   76%  |             40  |    1,019  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                           |  10,026   74%  |          2,169  |    1,000  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                              |   4,518   33%  |            916  |      446  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                     |   3,207   24%  |          3,207  |      320  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                      |   3,201   24%  |             39  |      320  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                       |   2,707   20%  |          1,862  |      273  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                            |   1,448   11%  |            654  |      148  |
|  cd.CollisionDetector.lambda$handleNewFrame$0(RedBlackTree, Vector, Aircraft)                                                                                         |   1,060    8%  |            100  |      105  |
|  cd.CollisionDetector$$Lambda$12.0x00000008000c6e88.apply(Object)                                                                                                     |   1,060    8%  |              0  |      105  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                        |   1,006    7%  |             29  |      101  |
