Method list (CPU)

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                                       Method                                                                                                       |   Time (ms)    |  Own Time (ms)  |  Samples  |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                            |  29,830   99%  |              0  |    2,997  |
|  Run.runBenchmark()                                                                                                                                                                                                |  29,830   99%  |          < 0.1  |    2,997  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                             |  29,799   99%  |              0  |    2,994  |
|  Run.measure(Benchmark)                                                                                                                                                                                            |  29,799   99%  |              0  |    2,994  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                                                                 |  29,789   99%  |              0  |    2,993  |
|  Richards.benchmark()                                                                                                                                                                                              |  29,669   99%  |          8,842  |    2,981  |
|  richards.Scheduler.start()                                                                                                                                                                                        |  20,455   68%  |          < 0.1  |    2,054  |
|  richards.Scheduler.schedule()                                                                                                                                                                                     |  19,955   67%  |            845  |    2,004  |
|  richards.TaskControlBlock.runTask()                                                                                                                                                                               |  18,296   61%  |         10,695  |    1,841  |
|  richards.Scheduler$$Lambda$14.0x00000008000c7970.apply(Packet, RBObject)                                                                                                                                          |   4,258   14%  |            915  |      434  |
|  richards.Scheduler.lambda$createHandler$1(Packet, RBObject)                                                                                                                                                       |   3,342   11%  |            408  |      341  |
|  richards.Scheduler$$Lambda$15.0x00000008000c7b98.apply(Packet, RBObject)                                                                                                                                          |   1,700    6%  |            938  |      172  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                                                                  |   1,625    5%  |            551  |      165  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                                                                            |   1,424    5%  |             28  |      145  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                                                                          |   1,283    4%  |            808  |      129  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                                                                      |   1,096    4%  |          1,096  |      113  |
|  richards.Scheduler$$Lambda$12.0x00000008000c7520.apply(Packet, RBObject)                                                                                                                                          |   1,059    4%  |            388  |      106  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                                                                       |     813    3%  |            813  |       82  |
|  richards.Scheduler.lambda$createDevice$0(Packet, RBObject)                                                                                                                                                        |     762    3%  |            385  |       77  |
|  richards.Scheduler.lambda$createIdler$2(Packet, RBObject)                                                                                                                                                         |     671    2%  |            134  |       67  |
|  richards.Scheduler$$Lambda$13.0x00000008000c7748.apply(Packet, RBObject)                                                                                                                                          |     628    2%  |            246  |       62  |
|  richards.Packet.setLink(Packet)                                                                                                                                                                                   |     524    2%  |            524  |       53  |
|  richards.Scheduler.release(int)                                                                                                                                                                                   |     476    2%  |             24  |       48  |
|  richards.Scheduler.findTask(int)                                                                                                                                                                                  |     393    1%  |            393  |       39  |
|  richards.Scheduler.lambda$createWorker$3(Packet, RBObject)                                                                                                                                                        |     382    1%  |            165  |       38  |
|  richards.Scheduler.<init>()                                                                                                                                                                                       |     360    1%  |            360  |       36  |
|  richards.Packet.<init>(Packet, int, int)                                                                                                                                                                          |     269    1%  |            269  |       27  |
|  richards.Scheduler.createPacket(Packet, int, int)                                                                                                                                                                 |     269    1%  |              0  |       27  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                                                                |     249    1%  |             39  |       25  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                                                                                        |     217    1%  |            217  |       22  |
|  richards.TaskState.createWaitingWithPacket()                                                                                                                                                                      |      99    0%  |             99  |       10  |
|  richards.TaskControlBlock.getPriority()                                                                                                                                                                           |      89    0%  |             89  |        9  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                                                                        |      69    0%  |             69  |        7  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                                                                          |      64    0%  |             64  |        7  |
|  richards.TaskState.<init>()                                                                                                                                                                                       |      59    0%  |              9  |        6  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                                                                                       |      59    0%  |             59  |        6  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                                                                  |      50    0%  |             50  |        5  |
|  richards.RBObject.<init>()                                                                                                                                                                                        |      49    0%  |             49  |        5  |
|  richards.TaskState.createRunning()                                                                                                                                                                                |      49    0%  |              0  |        5  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                                                                          |      47    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                                                                 |      47    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClass(String, boolean) BuiltinClassLoader.java                                                                                                                         |      47    0%  |              0  |        5  |
|  jdk.internal.loader.BuiltinClassLoader.loadClassOrNull(String, boolean) BuiltinClassLoader.java                                                                                                                   |      47    0%  |              0  |        5  |
