Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                                                 Method                                                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                                                                                |  13,139   99%  |          < 0.1  |    1,339  |
|  Run.runBenchmark()                                                                                                                                                                                                                    |  13,126   99%  |              0  |    1,337  |
|  Run.doRuns(Benchmark)                                                                                                                                                                                                                 |  13,114   99%  |              0  |    1,335  |
|  Run.measure(Benchmark)                                                                                                                                                                                                                |  13,114   99%  |          < 0.1  |    1,335  |
|  CD.innerBenchmarkLoop(int)                                                                                                                                                                                                            |  13,074   99%  |          < 0.1  |    1,330  |
|  CD.benchmark(int)                                                                                                                                                                                                                     |  13,064   99%  |          < 0.1  |    1,329  |
|  cd.CollisionDetector.handleNewFrame(Vector)                                                                                                                                                                                           |  12,897   98%  |          < 0.1  |    1,311  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                                                                                  |  11,437   87%  |             39  |    1,162  |
|  cd.CollisionDetector.reduceCollisionSet(Vector)                                                                                                                                                                                       |  11,148   85%  |          < 0.1  |    1,129  |
|  cd.CollisionDetector$$Lambda$18.0x00000008000c8228.apply(Object)                                                                                                                                                                      |   9,961   76%  |             34  |    1,008  |
|  cd.CollisionDetector.lambda$reduceCollisionSet$4(RedBlackTree, Motion)                                                                                                                                                                |   9,926   75%  |             14  |    1,004  |
|  cd.CollisionDetector.drawMotionOnVoxelMap(RedBlackTree, Motion)                                                                                                                                                                       |   9,912   75%  |              9  |    1,002  |
|  cd.CollisionDetector.recurse(RedBlackTree, RedBlackTree, Vector2D, Motion)                                                                                                                                                            |   9,902   75%  |          1,033  |    1,001  |
|  cd.RedBlackTree.put(Comparable, Object)                                                                                                                                                                                               |   4,469   34%  |            921  |      457  |
|  cd.CollisionDetector.putIntoMap(RedBlackTree, Vector2D, Motion)                                                                                                                                                                       |   4,241   32%  |             61  |      436  |
|  cd.CollisionDetector.isInVoxel(Vector2D, Motion)                                                                                                                                                                                      |   2,967   23%  |          2,967  |      294  |
|  cd.RedBlackTree.treeInsert(Comparable, Object)                                                                                                                                                                                        |   2,618   20%  |          1,808  |      265  |
|  cd.RedBlackTree.get(Comparable)                                                                                                                                                                                                       |   1,926   15%  |              6  |      200  |
|  cd.RedBlackTree.findNode(Comparable)                                                                                                                                                                                                  |   1,919   15%  |          1,016  |      199  |
|  cd.Vector2D.compareTo(Object)                                                                                                                                                                                                         |   1,645   12%  |            322  |      166  |
|  cd.RedBlackTree.forEach(ForEachInterface)                                                                                                                                                                                             |   1,430   11%  |            584  |      146  |
|  cd.Vector2D.compareTo(Vector2D)                                                                                                                                                                                                       |   1,322   10%  |             78  |      133  |
|  cd.Vector2D.compareNumbers(double, double)                                                                                                                                                                                            |   1,244    9%  |          1,244  |      125  |
