Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  17,435   99%  |          < 0.1  |    1,745  |
|  Run.runBenchmark()                                                                                                                                                   |  17,421   99%  |              0  |    1,744  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  17,404   99%  |              0  |    1,743  |
|  Run.measure(Benchmark)                                                                                                                                               |  17,404   99%  |              0  |    1,743  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                    |  17,374   99%  |              0  |    1,740  |
|  Storage.benchmark()                                                                                                                                                  |  17,374   99%  |          < 0.1  |    1,740  |
|  java.util.Arrays.setAll(Object[], IntFunction) Arrays.java                                                                                                           |  17,372   99%  |          7,054  |    1,739  |
|  Storage.buildTreeDepth(int, Random)                                                                                                                                  |  17,372   99%  |          6,913  |    1,739  |
|  Storage$$Lambda$8.0x00000008000c2a98.apply(int)                                                                                                                      |  17,372   99%  |             90  |    1,739  |
|  Storage.lambda$buildTreeDepth$0(int, Random, int)                                                                                                                    |  17,352   99%  |            518  |    1,737  |
|  som.Random.next()                                                                                                                                                    |   2,494   14%  |          2,494  |      250  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000c5400.newInvokeSpecial(Object, Object, int, Object) LambdaForm$DMH                                                      |     301    2%  |            195  |       31  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c5c00.linkToTargetMethod(Object, int, Object, Object) LambdaForm$MH                                                      |     301    2%  |              0  |       31  |
|  Storage$$Lambda$8.0x00000008000c2a98.<init>(Storage, int, Random)                                                                                                    |      59    0%  |             59  |        6  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                 |      46    0%  |             46  |        5  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                                             |      43    0%  |              0  |        6  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                                    |      43    0%  |              0  |        6  |
