Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|                                                                            Method                                                                             |   Time (ms)   |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                       |  6,965  100%  |              0  |      697  |
|  Run.runBenchmark()                                                                                                                                           |  6,965  100%  |          < 0.1  |      697  |
|  Run.doRuns(Benchmark)                                                                                                                                        |  6,955   99%  |              0  |      695  |
|  Run.measure(Benchmark)                                                                                                                                       |  6,955   99%  |          < 0.1  |      695  |
|  NBody.innerBenchmarkLoop(int)                                                                                                                                |  6,924   99%  |              9  |      692  |
|  nbody.NBodySystem.advance(double)                                                                                                                            |  6,843   98%  |          3,097  |      690  |
|  nbody.Body.setVX(double)                                                                                                                                     |  1,764   25%  |          1,764  |      180  |
|  nbody.Body.setVZ(double)                                                                                                                                     |    618    9%  |            618  |       63  |
|  nbody.Body.setVY(double)                                                                                                                                     |    589    8%  |            589  |       59  |
|  nbody.Body.getZ()                                                                                                                                            |    308    4%  |            308  |       31  |
|  nbody.Body.getY()                                                                                                                                            |    200    3%  |            200  |       20  |
|  nbody.Body.setY(double)                                                                                                                                      |     89    1%  |             89  |        9  |
|  nbody.NBodySystem.<init>()                                                                                                                                   |     71    1%  |              0  |        1  |
|  nbody.NBodySystem.createBodies()                                                                                                                             |     71    1%  |             71  |        1  |
|  nbody.Body.setZ(double)                                                                                                                                      |     49    1%  |             49  |        5  |
|  nbody.Body.getX()                                                                                                                                            |     39    1%  |             39  |        4  |
|  nbody.Body.setX(double)                                                                                                                                      |     36    1%  |             36  |        4  |
|  Run.printResult(long)                                                                                                                                        |     30    0%  |              0  |        3  |
|  nbody.Body.getVZ()                                                                                                                                           |     19    0%  |             19  |        2  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                         |     19    0%  |              0  |        2  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                         |     19    0%  |              0  |        2  |
|  nbody.Body.getMass()                                                                                                                                         |     17    0%  |             17  |        2  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, long) DirectMethodHandle$Holder                                                      |     10    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c3c00.invoke(Object, long) LambdaForm$MH                                                                         |     10    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c7800.invoke(Object, Object, long) LambdaForm$MH                                                                 |     10    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000c7c00.linkToTargetMethod(Object, long, Object) LambdaForm$MH                                                     |     10    0%  |              0  |        1  |
|  java.lang.String.getBytes(byte[], int, byte) String.java                                                                                                     |     10    0%  |             10  |        1  |
|  java.lang.StringConcatHelper.newArrayWithSuffix(String, long) StringConcatHelper.java                                                                        |     10    0%  |              0  |        1  |
|  nbody.Body.getVX()                                                                                                                                           |      9    0%  |              9  |        1  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                               |      9    0%  |              0  |        2  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                            |      9    0%  |              0  |        2  |
